문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
1543,Silver V,문서 검색,30014,13523,10836,44.705%,https://www.acmicpc.net/problem/1543
3040,Bronze II,백설 공주와 일곱 난쟁이,20003,13187,10819,67.903%,https://www.acmicpc.net/problem/3040
1120,Silver IV,문자열,21112,12127,10590,58.991%,https://www.acmicpc.net/problem/1120
15684,Gold III,사다리 조작,74103,20081,9817,22.124%,https://www.acmicpc.net/problem/15684
1051,Silver III,숫자 정사각형,24385,11098,9437,46.224%,https://www.acmicpc.net/problem/1051
2851,Bronze I,슈퍼 마리오,26064,10811,9350,41.778%,https://www.acmicpc.net/problem/2851
1062,Gold IV,가르침,54497,15635,9195,26.256%,https://www.acmicpc.net/problem/1062
17135,Gold III,캐슬 디펜스,36764,13841,8464,33.383%,https://www.acmicpc.net/problem/17135
17471,Gold III,게리맨더링,30273,13320,8349,40.479%,https://www.acmicpc.net/problem/17471
2503,Silver III,숫자 야구,22428,10612,8324,47.188%,https://www.acmicpc.net/problem/2503
17142,Gold III,연구소 3,48517,13558,8243,26.126%,https://www.acmicpc.net/problem/17142
1038,Gold V,감소하는 수,31508,10410,8225,35.129%,https://www.acmicpc.net/problem/1038
4134,Silver IV,다음 소수,37480,9903,7886,24.830%,https://www.acmicpc.net/problem/4134
1145,Bronze I,적어도 대부분의 배수,14404,8997,7631,63.336%,https://www.acmicpc.net/problem/1145
1747,Silver I,소수&팰린드롬,31479,10268,7608,30.889%,https://www.acmicpc.net/problem/1747
10448,Bronze I,유레카 이론,16461,9629,7509,57.739%,https://www.acmicpc.net/problem/10448
2961,Silver II,도영이가 만든 맛있는 음식,18175,10225,7449,55.007%,https://www.acmicpc.net/problem/2961
17472,Gold I,다리 만들기 2,30048,11136,7074,33.448%,https://www.acmicpc.net/problem/17472
16637,Gold III,괄호 추가하기,22392,9563,6996,42.552%,https://www.acmicpc.net/problem/16637
17406,Gold IV,배열 돌리기 4,23592,10040,6911,39.614%,https://www.acmicpc.net/problem/17406
2531,Silver I,회전 초밥,26749,9343,6751,35.533%,https://www.acmicpc.net/problem/2531
2304,Silver II,창고 다각형,19876,8259,6421,41.442%,https://www.acmicpc.net/problem/2304
17136,Gold II,색종이 붙이기,28382,11266,6407,36.147%,https://www.acmicpc.net/problem/17136
2210,Silver II,숫자판 점프,10414,7652,6123,74.498%,https://www.acmicpc.net/problem/2210
1969,Silver IV,DNA,12158,6752,5642,57.536%,https://www.acmicpc.net/problem/1969
17281,Gold IV,⚾,18496,8714,5637,44.309%,https://www.acmicpc.net/problem/17281
2615,Silver I,오목,40497,8051,5550,19.056%,https://www.acmicpc.net/problem/2615
1251,Silver V,단어 나누기,14700,6274,5406,46.332%,https://www.acmicpc.net/problem/1251
17779,Gold III,게리맨더링 2,13729,8292,5311,58.343%,https://www.acmicpc.net/problem/17779
1941,Gold III,소문난 칠공주,15174,8182,5305,51.857%,https://www.acmicpc.net/problem/1941
1058,Silver II,친구,12835,6019,5023,48.266%,https://www.acmicpc.net/problem/1058
10157,Silver III,자리배정,15738,6096,4958,40.123%,https://www.acmicpc.net/problem/10157
1535,Silver II,안녕,11948,6449,4918,56.078%,https://www.acmicpc.net/problem/1535
14697,Bronze II,방 배정하기,15171,6591,4895,43.616%,https://www.acmicpc.net/problem/14697
2670,Silver IV,연속부분최대곱,17556,6234,4894,35.720%,https://www.acmicpc.net/problem/2670
5568,Silver IV,카드 놓기,9221,6118,4863,67.504%,https://www.acmicpc.net/problem/5568
17086,Silver II,아기 상어 2,12889,6373,4776,47.622%,https://www.acmicpc.net/problem/17086
1059,Silver IV,좋은 구간,19166,5485,4688,29.344%,https://www.acmicpc.net/problem/1059
2702,Bronze II,초6 수학,7503,5367,4650,73.460%,https://www.acmicpc.net/problem/2702
1027,Gold IV,고층 건물,12040,5365,4617,47.524%,https://www.acmicpc.net/problem/1027
11170,Bronze I,0의 개수,7101,5270,4561,75.664%,https://www.acmicpc.net/problem/11170
1526,Bronze I,가장 큰 금민수,8973,5400,4495,62.068%,https://www.acmicpc.net/problem/1526
1254,Silver II,팰린드롬 만들기,11744,5288,4442,46.768%,https://www.acmicpc.net/problem/1254
2502,Silver I,떡 먹는 호랑이,11711,5441,4440,52.376%,https://www.acmicpc.net/problem/2502
16987,Gold V,계란으로 계란치기,12293,6371,4409,50.989%,https://www.acmicpc.net/problem/16987
2635,Silver V,수 이어가기,13830,5426,4367,38.083%,https://www.acmicpc.net/problem/2635
18428,Gold V,감시 피하기,14108,6360,4248,44.608%,https://www.acmicpc.net/problem/18428
14225,Silver I,부분수열의 합,12968,6193,4244,44.094%,https://www.acmicpc.net/problem/14225
12919,Gold V,A와 B 2,16171,5290,4216,31.533%,https://www.acmicpc.net/problem/12919
17825,Gold II,주사위 윷놀이,14936,6667,4124,41.149%,https://www.acmicpc.net/problem/17825
17614,Bronze III,369,9800,5182,4082,56.498%,https://www.acmicpc.net/problem/17614
15658,Silver II,연산자 끼워넣기 (2),9520,4942,4075,52.601%,https://www.acmicpc.net/problem/15658
20529,Silver I,가장 가까운 세 사람의 심리적 거리,13672,5258,4051,35.890%,https://www.acmicpc.net/problem/20529
15661,Gold V,링크와 스타트,13560,5942,4026,44.416%,https://www.acmicpc.net/problem/15661
1189,Silver I,컴백홈,9195,5148,3991,55.313%,https://www.acmicpc.net/problem/1189
1233,Bronze II,주사위,7894,4316,3870,55.476%,https://www.acmicpc.net/problem/1233
7490,Gold V,0 만들기,10176,5077,3811,48.809%,https://www.acmicpc.net/problem/7490
5618,Bronze II,공약수,9618,4507,3778,50.481%,https://www.acmicpc.net/problem/5618
16198,Silver I,에너지 모으기,6185,4654,3756,76.248%,https://www.acmicpc.net/problem/16198
2422,Silver IV,한윤정이 이탈리아에 가서 아이스크림을 사먹는데,12174,4953,3753,40.701%,https://www.acmicpc.net/problem/2422
1405,Gold IV,미친 로봇,11635,5318,3737,42.635%,https://www.acmicpc.net/problem/1405
14620,Silver II,꽃길,10087,5376,3736,52.546%,https://www.acmicpc.net/problem/14620
10211,Silver IV,Maximum Subarray,10859,4701,3722,43.094%,https://www.acmicpc.net/problem/10211
1837,Bronze III,암호제작,17678,4622,3673,28.837%,https://www.acmicpc.net/problem/1837
2436,Gold V,공약수,14941,5025,3663,33.288%,https://www.acmicpc.net/problem/2436
17141,Gold IV,연구소 2,12096,5059,3627,43.468%,https://www.acmicpc.net/problem/17141
1007,Gold II,벡터 매칭,13172,4900,3595,37.878%,https://www.acmicpc.net/problem/1007
2303,Silver V,숫자 게임,9706,4158,3473,43.202%,https://www.acmicpc.net/problem/2303
1356,Bronze I,유진수,8100,3865,3456,49.091%,https://www.acmicpc.net/problem/1356
6987,Gold IV,월드컵,17120,4995,3329,29.186%,https://www.acmicpc.net/problem/6987
14391,Gold III,종이 조각,8302,4494,3284,55.156%,https://www.acmicpc.net/problem/14391
2116,Gold V,주사위 쌓기,7158,4030,3173,56.100%,https://www.acmicpc.net/problem/2116
18808,Gold III,스티커 붙이기,6624,4243,3117,62.503%,https://www.acmicpc.net/problem/18808
16922,Silver III,로마 숫자 만들기,7004,3868,3094,54.110%,https://www.acmicpc.net/problem/16922
5555,Silver V,반지,5567,3434,3091,63.509%,https://www.acmicpc.net/problem/5555
18429,Silver III,근손실,5771,3688,3079,63.603%,https://www.acmicpc.net/problem/18429
16173,Silver IV,점프왕 쩰리 (Small),9532,4001,3035,40.159%,https://www.acmicpc.net/problem/16173
9094,Bronze III,수학적 호기심,6334,3514,3020,57.414%,https://www.acmicpc.net/problem/9094
1773,Bronze II,폭죽쇼,8859,4040,2956,45.780%,https://www.acmicpc.net/problem/1773
15970,Silver IV,화살표 그리기,7896,3865,2922,51.624%,https://www.acmicpc.net/problem/15970
6679,Bronze II,싱기한 네자리 숫자,4906,3424,2867,72.799%,https://www.acmicpc.net/problem/6679
1235,Silver IV,학생 번호,6721,3285,2835,49.877%,https://www.acmicpc.net/problem/1235
2386,Bronze II,도비의 영어 공부,5470,3142,2815,59.476%,https://www.acmicpc.net/problem/2386
4991,Gold I,로봇 청소기,12015,4145,2738,31.911%,https://www.acmicpc.net/problem/4991
13410,Bronze II,거꾸로 구구단,5094,3027,2725,62.045%,https://www.acmicpc.net/problem/13410
6131,Bronze III,완전 제곱수,4130,3027,2669,73.364%,https://www.acmicpc.net/problem/6131
19942,Gold IV,다이어트,14623,3846,2628,25.563%,https://www.acmicpc.net/problem/19942
2548,Silver III,대표 자연수,7211,3253,2525,46.270%,https://www.acmicpc.net/problem/2548
14912,Silver V,숫자 빈도수,3541,2805,2518,80.550%,https://www.acmicpc.net/problem/14912
2858,Bronze II,기숙사 바닥,5397,3035,2511,57.303%,https://www.acmicpc.net/problem/2858
1025,Gold V,제곱수 찾기,8963,3160,2507,34.960%,https://www.acmicpc.net/problem/1025
17618,Bronze III,신기한 수,5547,3108,2499,59.614%,https://www.acmicpc.net/problem/17618
10419,Bronze III,지각,3713,2706,2455,75.145%,https://www.acmicpc.net/problem/10419
1111,Gold III,IQ Test,15110,3009,2442,20.753%,https://www.acmicpc.net/problem/1111
27172,Gold IV,수 나누기 게임,7415,3065,2404,39.539%,https://www.acmicpc.net/problem/27172
2666,Gold V,벽장문의 이동,5822,3201,2400,55.568%,https://www.acmicpc.net/problem/2666
25494,Bronze IV,단순한 문제 (Small),3418,2676,2380,79.625%,https://www.acmicpc.net/problem/25494
2399,Bronze II,거리의 합,7706,2921,2371,38.559%,https://www.acmicpc.net/problem/2399
16938,Gold V,캠프 준비,4372,3066,2347,70.185%,https://www.acmicpc.net/problem/16938
1034,Gold IV,램프,6832,2811,2334,44.533%,https://www.acmicpc.net/problem/1034
2659,Silver III,십자카드 문제,6981,2763,2294,41.483%,https://www.acmicpc.net/problem/2659
1174,Gold V,줄어드는 수,6586,2769,2284,43.029%,https://www.acmicpc.net/problem/1174
4690,Bronze III,완전 세제곱,6738,2872,2260,39.747%,https://www.acmicpc.net/problem/4690
3980,Gold V,선발 명단,6415,2996,2257,44.333%,https://www.acmicpc.net/problem/3980
2800,Gold IV,괄호 제거,7800,3035,2238,37.151%,https://www.acmicpc.net/problem/2800
2435,Bronze I,기상청 인턴 신현수,5421,2495,2215,46.602%,https://www.acmicpc.net/problem/2435
16985,Gold II,Maaaaaaaaaze,6304,3692,2179,55.757%,https://www.acmicpc.net/problem/16985
15667,Bronze III,2018 연세대학교 프로그래밍 경진대회,3491,2403,2166,69.312%,https://www.acmicpc.net/problem/15667
1342,Silver I,행운의 문자열,6874,2881,2138,43.001%,https://www.acmicpc.net/problem/1342
14568,Bronze III,2017 연세대학교 프로그래밍 경시대회,5045,2549,2111,50.539%,https://www.acmicpc.net/problem/14568
30804,Silver II,과일 탕후루,7697,2664,2099,34.219%,https://www.acmicpc.net/problem/30804
14939,Platinum IV,불 끄기,5688,2597,2088,44.894%,https://www.acmicpc.net/problem/14939
12101,Silver I,"1, 2, 3 더하기 2",4048,2540,2077,63.150%,https://www.acmicpc.net/problem/12101
1285,Gold I,동전 뒤집기,7608,3174,2072,43.365%,https://www.acmicpc.net/problem/1285
17610,Silver I,양팔저울,6919,2750,1946,40.891%,https://www.acmicpc.net/problem/17610
17173,Bronze II,배수들의 합,2720,2121,1942,80.984%,https://www.acmicpc.net/problem/17173
17484,Silver III,진우의 달 여행 (Small),3993,2309,1923,59.042%,https://www.acmicpc.net/problem/17484
11068,Silver V,회문인 수,4569,2313,1921,54.589%,https://www.acmicpc.net/problem/11068
2992,Silver III,크면서 작은 수,3931,2297,1900,60.234%,https://www.acmicpc.net/problem/2992
18511,Silver V,큰 수 구성하기,8087,2416,1897,30.498%,https://www.acmicpc.net/problem/18511
18290,Silver I,NM과 K (1),10351,3108,1884,26.350%,https://www.acmicpc.net/problem/18290
3151,Gold IV,합이 0,11126,2754,1881,23.248%,https://www.acmicpc.net/problem/3151
15633,Bronze III,Fan Death,3667,2030,1880,56.507%,https://www.acmicpc.net/problem/15633
15954,Silver I,인형들,15172,2538,1819,18.276%,https://www.acmicpc.net/problem/15954
18809,Gold I,Gaaaaaaaaaarden,6240,2832,1803,42.057%,https://www.acmicpc.net/problem/18809
1522,Silver I,문자열 교환,3885,2135,1790,56.630%,https://www.acmicpc.net/problem/1522
11502,Silver IV,세 개의 소수 문제,3562,2081,1759,60.468%,https://www.acmicpc.net/problem/11502
16561,Bronze II,3의 배수,3234,1992,1755,64.856%,https://www.acmicpc.net/problem/16561
2160,Bronze I,그림 비교,4480,1957,1750,48.855%,https://www.acmicpc.net/problem/2160
1515,Silver III,수 이어 쓰기,4369,2092,1747,49.322%,https://www.acmicpc.net/problem/1515
16943,Silver I,숫자 재배치,4820,2309,1732,45.784%,https://www.acmicpc.net/problem/16943
18312,Bronze II,시각,5043,2026,1724,40.469%,https://www.acmicpc.net/problem/18312
8892,Silver V,팰린드롬,4829,2199,1714,46.895%,https://www.acmicpc.net/problem/8892
17182,Gold III,우주 탐사선,3960,2222,1692,55.251%,https://www.acmicpc.net/problem/17182
1681,Bronze II,줄 세우기,3040,1846,1600,63.872%,https://www.acmicpc.net/problem/1681
1816,Bronze I,암호 키,4282,2105,1595,51.237%,https://www.acmicpc.net/problem/1816
10655,Silver III,마라톤 1,3615,1789,1505,50.862%,https://www.acmicpc.net/problem/10655
1527,Silver I,금민수의 개수,4604,1805,1505,41.075%,https://www.acmicpc.net/problem/1527
19947,Silver V,투자의 귀재 배주형,4779,1681,1457,36.867%,https://www.acmicpc.net/problem/19947
16937,Silver III,두 스티커,4987,1934,1442,38.259%,https://www.acmicpc.net/problem/16937
16988,Gold III,Baaaaaaaaaduk2 (Easy),4282,2082,1384,49.305%,https://www.acmicpc.net/problem/16988
4619,Bronze III,루트,2602,1551,1376,60.751%,https://www.acmicpc.net/problem/4619
21278,Gold V,호석이 두 마리 치킨,3597,1830,1353,49.542%,https://www.acmicpc.net/problem/21278
1451,Gold IV,직사각형으로 나누기,4387,1770,1350,41.021%,https://www.acmicpc.net/problem/1451
5671,Silver V,호텔 방 번호,2894,1598,1349,56.444%,https://www.acmicpc.net/problem/5671
14650,Silver II,걷다보니 신천역 삼 (Small),2111,1541,1334,75.795%,https://www.acmicpc.net/problem/14650
13333,Silver V,Q-인덱스,4281,1552,1298,39.537%,https://www.acmicpc.net/problem/13333
9417,Silver IV,최대 GCD,2323,1504,1281,68.393%,https://www.acmicpc.net/problem/9417
1544,Silver IV,사이클 단어,2746,1576,1278,59.916%,https://www.acmicpc.net/problem/1544
2154,Bronze II,수 이어 쓰기 3,2696,1526,1257,59.829%,https://www.acmicpc.net/problem/2154
1418,Silver V,K-세준수,2976,1472,1240,52.676%,https://www.acmicpc.net/problem/1418
14563,Bronze II,완전수,2771,1461,1233,54.317%,https://www.acmicpc.net/problem/14563
20164,Gold V,홀수 홀릭 호석,2212,1494,1232,69.841%,https://www.acmicpc.net/problem/20164
16439,Silver IV,치킨치킨치킨,2019,1440,1224,73.514%,https://www.acmicpc.net/problem/16439
14658,Gold III,하늘에서 별똥별이 빗발친다,4702,1550,1222,33.027%,https://www.acmicpc.net/problem/14658
9471,Silver IV,피사노 주기,1976,1397,1199,72.623%,https://www.acmicpc.net/problem/9471
17945,Bronze III,통학의 신,2301,1572,1196,66.965%,https://www.acmicpc.net/problem/17945
2246,Bronze I,콘도 선정,3302,1445,1191,47.019%,https://www.acmicpc.net/problem/2246
2057,Silver V,팩토리얼 분해,4457,1284,1106,30.376%,https://www.acmicpc.net/problem/2057
17265,Gold V,나의 인생에는 수학과 함께,2530,1341,1101,52.304%,https://www.acmicpc.net/problem/17265
3019,Gold V,테트리스,2755,1376,1083,48.872%,https://www.acmicpc.net/problem/3019
2897,Bronze I,몬스터 트럭,1501,1161,1080,78.775%,https://www.acmicpc.net/problem/2897
15721,Silver V,번데기,2870,1308,1069,46.989%,https://www.acmicpc.net/problem/15721
9742,Silver III,순열,4113,1436,1053,34.995%,https://www.acmicpc.net/problem/9742
3967,Gold V,매직 스타,2749,1459,1053,52.968%,https://www.acmicpc.net/problem/3967
16493,Silver II,최대 페이지 수,1956,1237,1041,63.943%,https://www.acmicpc.net/problem/16493
16924,Silver I,십자가 찾기,3593,1435,1038,38.757%,https://www.acmicpc.net/problem/16924
7573,Gold III,고기잡이,5982,1456,1031,26.254%,https://www.acmicpc.net/problem/7573
1214,Platinum V,쿨한 물건 구매,6140,1319,1031,21.806%,https://www.acmicpc.net/problem/1214
19949,Silver II,영재의 시험,1738,1367,1020,78.764%,https://www.acmicpc.net/problem/19949
18512,Bronze I,점프 점프,3015,1202,1010,43.970%,https://www.acmicpc.net/problem/18512
17127,Silver V,벚꽃이 정보섬에 피어난 이유,1689,1129,990,69.740%,https://www.acmicpc.net/problem/17127
1895,Silver IV,필터,1561,1102,978,72.018%,https://www.acmicpc.net/problem/1895
22251,Gold V,빌런 호석,2890,1385,976,45.383%,https://www.acmicpc.net/problem/22251
11504,Silver V,돌려 돌려 돌림판!,2144,1127,976,56.157%,https://www.acmicpc.net/problem/11504
9207,Gold IV,페그 솔리테어,2768,1376,967,49.717%,https://www.acmicpc.net/problem/9207
14914,Bronze II,사과와 바나나 나눠주기,1403,1013,914,76.294%,https://www.acmicpc.net/problem/14914
1411,Silver II,비슷한 단어,1781,1067,908,63.675%,https://www.acmicpc.net/problem/1411
1749,Gold IV,점수따먹기,3320,1205,904,34.739%,https://www.acmicpc.net/problem/1749
18119,Gold IV,단어 암기,2950,1319,887,44.350%,https://www.acmicpc.net/problem/18119
22351,Silver IV,수학은 체육과목 입니다 3,2314,1047,875,49.268%,https://www.acmicpc.net/problem/22351
1440,Bronze II,타임머신,2299,1037,875,46.741%,https://www.acmicpc.net/problem/1440
1359,Silver IV,복권,2443,999,868,47.484%,https://www.acmicpc.net/problem/1359
14712,Gold V,넴모넴모 (Easy),2339,1225,860,53.817%,https://www.acmicpc.net/problem/14712
6159,Silver V,코스튬 파티,1947,1070,849,56.562%,https://www.acmicpc.net/problem/6159
1711,Gold V,직각삼각형,4260,1342,845,31.553%,https://www.acmicpc.net/problem/1711
16986,Gold II,인싸들의 가위바위보,2762,1260,844,43.371%,https://www.acmicpc.net/problem/16986
1812,Silver IV,사탕,1482,936,843,66.326%,https://www.acmicpc.net/problem/1812
28215,Silver IV,대피소,2733,1111,831,47.002%,https://www.acmicpc.net/problem/28215
25401,Gold V,카드 바꾸기,3238,1070,818,37.748%,https://www.acmicpc.net/problem/25401
25308,Gold IV,방사형 그래프,1544,1013,816,65.753%,https://www.acmicpc.net/problem/25308
2508,Silver V,사탕 박사 고창영,2276,1008,813,44.402%,https://www.acmicpc.net/problem/2508
1198,Silver II,삼각형으로 자르기,1604,910,808,56.622%,https://www.acmicpc.net/problem/1198
14584,Silver IV,암호 해독,2186,895,786,45.121%,https://www.acmicpc.net/problem/14584
1590,Silver IV,캠프가는 영식,2939,1177,784,39.437%,https://www.acmicpc.net/problem/1590
3933,Gold V,라그랑주의 네 제곱수 정리,2310,1050,749,52.561%,https://www.acmicpc.net/problem/3933
5883,Silver IV,아이폰 9S,2154,901,732,41.239%,https://www.acmicpc.net/problem/5883
21735,Silver III,눈덩이 굴리기,2171,866,724,42.563%,https://www.acmicpc.net/problem/21735
17089,Gold V,세 친구,2042,1014,724,46.710%,https://www.acmicpc.net/problem/17089
18868,Bronze I,멀티버스 Ⅰ,1854,1004,718,58.279%,https://www.acmicpc.net/problem/18868
13908,Silver II,비밀번호,2404,922,718,43.020%,https://www.acmicpc.net/problem/13908
19699,Silver II,소-난다!,2078,857,715,39.989%,https://www.acmicpc.net/problem/19699
15995,Bronze II,잉여역수 구하기,1077,793,714,76.119%,https://www.acmicpc.net/problem/15995
17088,Gold V,등차수열 변환,2044,910,712,44.141%,https://www.acmicpc.net/problem/17088
14569,Silver II,시간표 짜기,1314,836,711,64.991%,https://www.acmicpc.net/problem/14569
20410,Bronze III,추첨상 사수 대작전! (Easy),1179,771,707,68.908%,https://www.acmicpc.net/problem/20410
10472,Gold V,십자뒤집기,2136,954,701,44.144%,https://www.acmicpc.net/problem/10472
1421,Silver I,나무꾼 이다솜,4043,852,699,23.266%,https://www.acmicpc.net/problem/1421
16638,Gold I,괄호 추가하기 2,1539,882,694,58.027%,https://www.acmicpc.net/problem/16638
1497,Silver I,기타콘서트,2523,894,683,34.670%,https://www.acmicpc.net/problem/1497
1079,Gold II,마피아,4308,1047,682,22.280%,https://www.acmicpc.net/problem/1079
1035,Gold I,조각 움직이기,2109,916,673,46.769%,https://www.acmicpc.net/problem/1035
3671,Gold V,산업 스파이의 편지,1821,920,670,50.873%,https://www.acmicpc.net/problem/3671
20002,Gold V,사과나무,1544,802,665,55.004%,https://www.acmicpc.net/problem/20002
3182,Silver III,한동이는 공부가 하기 싫어!,1062,760,661,73.282%,https://www.acmicpc.net/problem/3182
3077,Silver III,임진왜란,1613,786,659,54.825%,https://www.acmicpc.net/problem/3077
28135,Bronze III,Since 1973,1406,733,657,54.613%,https://www.acmicpc.net/problem/28135
16958,Gold IV,텔레포트,2334,964,656,38.725%,https://www.acmicpc.net/problem/16958
1487,Silver IV,물건 팔기,1955,779,654,44.399%,https://www.acmicpc.net/problem/1487
13423,Silver II,Three Dots,2346,978,651,40.310%,https://www.acmicpc.net/problem/13423
13140,Gold V,Hello World!,2294,838,651,35.342%,https://www.acmicpc.net/problem/13140
12094,Platinum III,2048 (Hard),9328,1220,642,12.835%,https://www.acmicpc.net/problem/12094
9291,Silver IV,스도쿠 채점,2103,812,641,40.750%,https://www.acmicpc.net/problem/9291
16945,Silver II,매직 스퀘어로 변경하기,1603,903,639,52.636%,https://www.acmicpc.net/problem/16945
24268,Silver I,2022는 무엇이 특별할까?,3218,740,632,24.961%,https://www.acmicpc.net/problem/24268
17085,Gold IV,십자가 2개 놓기,2588,831,628,33.105%,https://www.acmicpc.net/problem/17085
18114,Gold V,블랙 프라이데이,3758,869,624,22.191%,https://www.acmicpc.net/problem/18114
20208,Gold V,진우의 민트초코우유,2185,889,620,39.718%,https://www.acmicpc.net/problem/20208
15898,Gold I,피아의 아틀리에 ~신비한 대회의 연금술사~,1860,888,613,49.001%,https://www.acmicpc.net/problem/15898
9997,Gold III,폰트,2215,834,608,36.538%,https://www.acmicpc.net/problem/9997
14927,Platinum IV,전구 끄기,1470,837,605,57.839%,https://www.acmicpc.net/problem/14927
9575,Silver IV,행운의 수,1294,749,604,61.885%,https://www.acmicpc.net/problem/9575
27494,Bronze I,2023년은 검은 토끼의 해,1068,705,595,71.687%,https://www.acmicpc.net/problem/27494
3711,Silver V,학번,1648,737,595,47.791%,https://www.acmicpc.net/problem/3711
1639,Silver IV,행운의 티켓,1281,707,591,58.457%,https://www.acmicpc.net/problem/1639
16508,Silver III,전공책,1937,775,586,42.189%,https://www.acmicpc.net/problem/16508
2930,Bronze I,가위 바위 보,1439,677,580,55.133%,https://www.acmicpc.net/problem/2930
12755,Silver IV,수면 장애,2153,678,564,38.108%,https://www.acmicpc.net/problem/12755
16639,Gold I,괄호 추가하기 3,1609,686,562,46.912%,https://www.acmicpc.net/problem/16639
20168,Gold V,골목 대장 호석 - 기능성,2002,777,561,40.043%,https://www.acmicpc.net/problem/20168
1393,Silver I,음하철도 구구팔,2586,665,561,28.843%,https://www.acmicpc.net/problem/1393
5534,Silver IV,간판,1382,651,559,51.237%,https://www.acmicpc.net/problem/5534
30917,Bronze III,A+B - 10 (제1편),1078,624,550,60.976%,https://www.acmicpc.net/problem/30917
11578,Gold V,팀원 모집,1709,684,549,40.848%,https://www.acmicpc.net/problem/11578
17370,Gold III,육각형 우리 속의 개미,1366,733,544,59.978%,https://www.acmicpc.net/problem/17370
1893,Platinum IV,시저 암호,2061,791,539,36.493%,https://www.acmicpc.net/problem/1893
1239,Gold V,차트,1463,647,535,47.471%,https://www.acmicpc.net/problem/1239
9079,Silver II,동전 게임,1080,683,531,65.637%,https://www.acmicpc.net/problem/9079
1053,Gold I,팰린드롬 공장,1740,662,530,39.671%,https://www.acmicpc.net/problem/1053
27962,Bronze I,오렌지먹은지오랜지,1651,626,527,37.270%,https://www.acmicpc.net/problem/27962
2450,Gold II,모양 정돈,1462,666,519,45.367%,https://www.acmicpc.net/problem/2450
