문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
18808,Gold III,스티커 붙이기,6624,4243,3117,62.503%,https://www.acmicpc.net/problem/18808
21756,Bronze II,지우개,6860,3964,3061,58.730%,https://www.acmicpc.net/problem/21756
2933,Gold I,미네랄,15261,4360,2875,26.229%,https://www.acmicpc.net/problem/2933
17952,Silver III,과제는 끝나지 않아!,8083,3993,2842,49.008%,https://www.acmicpc.net/problem/17952
3028,Bronze II,창영마을,3885,3034,2825,79.109%,https://www.acmicpc.net/problem/3028
8911,Silver III,거북이,6383,3539,2637,54.008%,https://www.acmicpc.net/problem/8911
21611,Gold I,마법사 상어와 블리자드,16761,4409,2608,24.417%,https://www.acmicpc.net/problem/21611
6086,Gold III,최대 유량,15779,4797,2594,27.517%,https://www.acmicpc.net/problem/6086
14920,Bronze III,3n+1 수열,3880,2769,2578,74.208%,https://www.acmicpc.net/problem/14920
17202,Bronze I,핸드폰 번호 궁합,3760,2843,2518,77.192%,https://www.acmicpc.net/problem/17202
22864,Bronze II,피로도,6496,2899,2511,44.569%,https://www.acmicpc.net/problem/22864
1331,Silver IV,나이트 투어,8868,2957,2496,34.831%,https://www.acmicpc.net/problem/1331
1952,Bronze I,달팽이2,5863,2945,2463,53.138%,https://www.acmicpc.net/problem/1952
5212,Silver II,지구 온난화,5156,2807,2403,55.767%,https://www.acmicpc.net/problem/5212
1531,Silver V,투명,3870,2540,2335,66.204%,https://www.acmicpc.net/problem/1531
20061,Gold II,모노미노도미노 2,9194,3433,2328,35.821%,https://www.acmicpc.net/problem/20061
9517,Bronze III,아이 러브 크로아티아,5628,2678,2305,48.171%,https://www.acmicpc.net/problem/9517
15662,Gold V,톱니바퀴 (2),4366,2791,2234,66.973%,https://www.acmicpc.net/problem/15662
5612,Bronze III,터널의 입구와 출구,4496,2383,2161,53.096%,https://www.acmicpc.net/problem/5612
23290,Gold I,마법사 상어와 복제,7058,3790,2155,52.116%,https://www.acmicpc.net/problem/23290
1333,Bronze I,부재중 전화,9094,2713,2146,32.016%,https://www.acmicpc.net/problem/1333
20361,Bronze III,일우는 야바위꾼,3851,2430,2133,64.150%,https://www.acmicpc.net/problem/20361
3943,Bronze II,헤일스톤 수열,5759,2483,2012,43.997%,https://www.acmicpc.net/problem/3943
27918,Bronze IV,탁구 경기,3826,2239,1992,60.400%,https://www.acmicpc.net/problem/27918
1347,Silver II,미로 만들기,4177,2289,1961,56.824%,https://www.acmicpc.net/problem/1347
3048,Silver IV,개미,5133,2339,1898,46.046%,https://www.acmicpc.net/problem/3048
12756,Bronze III,고급 여관,3820,2038,1886,55.001%,https://www.acmicpc.net/problem/12756
23291,Platinum V,어항 정리,5107,2739,1879,55.232%,https://www.acmicpc.net/problem/23291
20546,Silver V,🐜 기적의 매매법 🐜,5186,2319,1871,45.030%,https://www.acmicpc.net/problem/20546
2931,Gold II,가스관,10322,2573,1814,27.606%,https://www.acmicpc.net/problem/2931
18809,Gold I,Gaaaaaaaaaarden,6240,2832,1803,42.057%,https://www.acmicpc.net/problem/18809
2980,Silver IV,도로와 신호등,4104,2145,1763,53.054%,https://www.acmicpc.net/problem/2980
20006,Silver II,랭킹전 대기열,5404,2112,1734,38.525%,https://www.acmicpc.net/problem/20006
15653,Gold I,구슬 탈출 4,4614,2119,1669,48.844%,https://www.acmicpc.net/problem/15653
2840,Silver IV,행운의 바퀴,9103,2337,1646,23.555%,https://www.acmicpc.net/problem/2840
1672,Bronze I,DNA 해독,5131,1956,1607,43.421%,https://www.acmicpc.net/problem/1672
17780,Gold II,새로운 게임,4200,2110,1598,50.924%,https://www.acmicpc.net/problem/17780
23289,Platinum V,온풍기 안녕!,6178,2514,1502,38.602%,https://www.acmicpc.net/problem/23289
1113,Gold I,수영장 만들기,5550,2229,1467,37.712%,https://www.acmicpc.net/problem/1113
10836,Gold III,여왕벌,6979,2130,1458,30.547%,https://www.acmicpc.net/problem/10836
1362,Bronze II,펫,6670,1629,1352,24.694%,https://www.acmicpc.net/problem/1362
20301,Silver III,반전 요세푸스,3495,1620,1332,47.504%,https://www.acmicpc.net/problem/20301
21918,Bronze II,전구,2582,1515,1240,58.824%,https://www.acmicpc.net/problem/21918
23881,Bronze I,알고리즘 수업 - 선택 정렬 1,4160,1489,1239,39.814%,https://www.acmicpc.net/problem/23881
17204,Silver III,죽음의 게임,2254,1421,1234,65.291%,https://www.acmicpc.net/problem/17204
15644,Gold I,구슬 탈출 3,2542,1450,1225,59.236%,https://www.acmicpc.net/problem/15644
3060,Silver V,욕심쟁이 돼지,4337,1394,1222,32.982%,https://www.acmicpc.net/problem/3060
13567,Silver IV,로봇,2609,1477,1207,59.458%,https://www.acmicpc.net/problem/13567
20436,Silver IV,ZOAC 3,3019,1450,1194,47.244%,https://www.acmicpc.net/problem/20436
5566,Bronze II,주사위 게임,2722,1331,1181,49.352%,https://www.acmicpc.net/problem/5566
26215,Silver III,눈 치우기,3585,1353,1120,39.971%,https://www.acmicpc.net/problem/26215
1091,Gold IV,카드 섞기,3243,1483,1100,49.661%,https://www.acmicpc.net/problem/1091
23968,Bronze I,알고리즘 수업 - 버블 정렬 1,3458,1309,1076,40.799%,https://www.acmicpc.net/problem/23968
15721,Silver V,번데기,2870,1308,1069,46.989%,https://www.acmicpc.net/problem/15721
16675,Bronze II,두 개의 손,2416,1222,1050,52.579%,https://www.acmicpc.net/problem/16675
9047,Bronze I,6174,2957,1226,1047,43.698%,https://www.acmicpc.net/problem/9047
16924,Silver I,십자가 찾기,3593,1435,1038,38.757%,https://www.acmicpc.net/problem/16924
8972,Gold III,미친 아두이노,3995,1316,987,30.614%,https://www.acmicpc.net/problem/8972
11504,Silver V,돌려 돌려 돌림판!,2144,1127,976,56.157%,https://www.acmicpc.net/problem/11504
12764,Gold III,싸지방에 간 준하,4347,1349,961,29.873%,https://www.acmicpc.net/problem/12764
12873,Silver III,기념품,3524,1204,931,34.678%,https://www.acmicpc.net/problem/12873
18500,Gold I,미네랄 2,3361,1158,928,35.583%,https://www.acmicpc.net/problem/18500
13419,Bronze II,탕수육,1329,1016,928,79.316%,https://www.acmicpc.net/problem/13419
14594,Silver IV,동방 프로젝트 (Small),1789,1065,915,64.031%,https://www.acmicpc.net/problem/14594
1835,Silver IV,카드,1870,1069,896,64.322%,https://www.acmicpc.net/problem/1835
25904,Bronze III,안녕 클레오파트라 세상에서 제일가는 포테이토칩,1437,934,855,66.849%,https://www.acmicpc.net/problem/25904
3987,Gold V,보이저 1호,4945,1179,853,23.974%,https://www.acmicpc.net/problem/3987
9037,Silver V,The candy war,1696,1037,844,65.325%,https://www.acmicpc.net/problem/9037
28215,Silver IV,대피소,2733,1111,831,47.002%,https://www.acmicpc.net/problem/28215
10040,Bronze II,투표,1518,898,828,61.197%,https://www.acmicpc.net/problem/10040
1730,Silver IV,판화,2814,1005,824,35.983%,https://www.acmicpc.net/problem/1730
14646,Silver V,욱제는 결정장애야!!,2006,1021,822,51.439%,https://www.acmicpc.net/problem/14646
4998,Bronze II,저금,1829,948,801,57.709%,https://www.acmicpc.net/problem/4998
23882,Bronze I,알고리즘 수업 - 선택 정렬 2,1602,905,790,57.791%,https://www.acmicpc.net/problem/23882
25175,Bronze III,두~~부 두부 두부,2238,875,782,41.796%,https://www.acmicpc.net/problem/25175
13901,Silver I,로봇,2633,932,774,34.944%,https://www.acmicpc.net/problem/13901
12759,Silver V,틱! 택! 토!,2525,893,774,36.304%,https://www.acmicpc.net/problem/12759
10875,Platinum V,뱀,11096,1077,765,13.619%,https://www.acmicpc.net/problem/10875
1942,Bronze I,디지털시계,2042,924,755,50.166%,https://www.acmicpc.net/problem/1942
5464,Silver II,주차장,1547,888,744,59.425%,https://www.acmicpc.net/problem/5464
25642,Bronze III,젓가락 게임,1194,793,739,67.550%,https://www.acmicpc.net/problem/25642
19235,Platinum V,모노미노도미노,5862,1225,727,20.268%,https://www.acmicpc.net/problem/19235
12760,Silver V,최후의 승자는 누구?,1504,788,700,57.708%,https://www.acmicpc.net/problem/12760
22858,Silver III,원상 복구 (small),1425,869,687,61.339%,https://www.acmicpc.net/problem/22858
10420,Bronze II,기념일 1,1757,766,679,46.411%,https://www.acmicpc.net/problem/10420
9519,Gold V,졸려,2303,818,658,36.334%,https://www.acmicpc.net/problem/9519
12094,Platinum III,2048 (Hard),9328,1220,642,12.835%,https://www.acmicpc.net/problem/12094
20165,Gold V,인내의 도미노 장인 호석,1871,824,636,44.065%,https://www.acmicpc.net/problem/20165
27161,Bronze I,크레이지 타임,871,660,619,78.255%,https://www.acmicpc.net/problem/27161
15898,Gold I,피아의 아틀리에 ~신비한 대회의 연금술사~,1860,888,613,49.001%,https://www.acmicpc.net/problem/15898
24051,Bronze I,알고리즘 수업 - 삽입 정렬 1,1966,732,610,42.215%,https://www.acmicpc.net/problem/24051
25495,Bronze II,에어팟,1433,676,600,48.701%,https://www.acmicpc.net/problem/25495
27111,Silver V,출입 기록,1491,687,593,49.171%,https://www.acmicpc.net/problem/27111
2072,Silver II,오목,2605,782,587,30.573%,https://www.acmicpc.net/problem/2072
8982,Gold III,수족관 1,2199,841,581,38.350%,https://www.acmicpc.net/problem/8982
23351,Silver III,물 주기,966,658,567,72.506%,https://www.acmicpc.net/problem/23351
8896,Silver IV,가위 바위 보,1282,657,558,53.244%,https://www.acmicpc.net/problem/8896
25592,Bronze I,바둑돌 게임,1197,637,557,57.840%,https://www.acmicpc.net/problem/25592
29729,Bronze III,가변 배열,1066,608,556,60.238%,https://www.acmicpc.net/problem/29729
23969,Bronze I,알고리즘 수업 - 버블 정렬 2,1204,604,555,53.831%,https://www.acmicpc.net/problem/23969
28066,Silver II,타노스는 요세푸스가 밉다,1071,631,540,64.057%,https://www.acmicpc.net/problem/28066
31712,Bronze III,핑크빈 레이드,832,553,517,69.303%,https://www.acmicpc.net/problem/31712
11949,Bronze II,번호표 교환,646,550,516,87.162%,https://www.acmicpc.net/problem/11949
18229,Bronze I,"내가 살게, 아냐 내가 살게",989,561,509,57.384%,https://www.acmicpc.net/problem/18229
4577,Gold III,소코반,2343,684,498,28.753%,https://www.acmicpc.net/problem/4577
21922,Gold V,학부 연구생 민상,2762,782,495,26.527%,https://www.acmicpc.net/problem/21922
2528,Gold III,사다리,1559,593,489,38.263%,https://www.acmicpc.net/problem/2528
14612,Silver IV,김식당,1554,573,488,39.323%,https://www.acmicpc.net/problem/14612
1917,Gold I,정육면체 전개도,1854,691,484,38.352%,https://www.acmicpc.net/problem/1917
14382,Silver IV,숫자세는 양 (Large),729,534,474,73.947%,https://www.acmicpc.net/problem/14382
17178,Gold V,줄서기,1135,564,473,49.529%,https://www.acmicpc.net/problem/17178
20923,Silver I,숫자 할리갈리 게임,2719,690,469,24.364%,https://www.acmicpc.net/problem/20923
6609,Bronze II,모기곱셈,1320,699,469,51.201%,https://www.acmicpc.net/problem/6609
10434,Silver II,행복한 소수,1568,613,459,38.028%,https://www.acmicpc.net/problem/10434
26070,Silver III,곰곰이와 학식,1527,552,450,37.847%,https://www.acmicpc.net/problem/26070
17273,Bronze II,카드 공장 (Small),633,475,438,76.174%,https://www.acmicpc.net/problem/17273
16463,Silver III,13일의 금요일,747,502,430,69.919%,https://www.acmicpc.net/problem/16463
19640,Gold IV,화장실의 규칙,1452,524,424,36.678%,https://www.acmicpc.net/problem/19640
14654,Silver V,스테판 쿼리,1253,484,413,40.690%,https://www.acmicpc.net/problem/14654
17225,Silver I,세훈이의 선물가게,2029,555,407,31.772%,https://www.acmicpc.net/problem/17225
21315,Gold V,카드 섞기,1191,542,399,45.392%,https://www.acmicpc.net/problem/21315
9358,Silver V,순열 접기 게임,806,440,397,56.714%,https://www.acmicpc.net/problem/9358
3954,Gold I,Brainf**k 인터프리터,7997,625,392,11.897%,https://www.acmicpc.net/problem/3954
30803,Silver IV,수도꼭지,848,416,382,50.131%,https://www.acmicpc.net/problem/30803
16567,Silver III,바이너리 왕국,1358,464,382,35.936%,https://www.acmicpc.net/problem/16567
2344,Gold V,거울,687,486,381,70.556%,https://www.acmicpc.net/problem/2344
29160,Silver II,나의 FIFA 팀 가치는?,1483,450,373,33.097%,https://www.acmicpc.net/problem/29160
19541,Platinum V,역학 조사,1542,471,373,32.045%,https://www.acmicpc.net/problem/19541
10426,Bronze I,기념일 2,897,439,364,52.677%,https://www.acmicpc.net/problem/10426
14381,Silver IV,숫자세는 양 (Small),530,400,362,81.716%,https://www.acmicpc.net/problem/14381
20327,Gold II,배열 돌리기 6,944,552,360,58.442%,https://www.acmicpc.net/problem/20327
14493,Silver V,과일노리,625,433,359,68.511%,https://www.acmicpc.net/problem/14493
5675,Bronze I,시침과 분침,834,416,351,52.861%,https://www.acmicpc.net/problem/5675
29813,Silver III,최애의 팀원,575,399,350,74.153%,https://www.acmicpc.net/problem/29813
23899,Bronze I,알고리즘 수업 - 선택 정렬 5,1292,432,350,33.882%,https://www.acmicpc.net/problem/23899
25165,Bronze II,영리한 아리의 포탈 타기,769,408,348,55.680%,https://www.acmicpc.net/problem/25165
27514,Silver III,1차원 2048,1167,415,347,36.565%,https://www.acmicpc.net/problem/27514
23747,Gold V,와드,1230,460,342,35.041%,https://www.acmicpc.net/problem/23747
1680,Silver IV,쓰레기 수거,1168,440,342,39.814%,https://www.acmicpc.net/problem/1680
31066,Silver IV,비 오는 날,933,362,340,42.553%,https://www.acmicpc.net/problem/31066
15920,Bronze I,선로에 마네킹이야!!,598,361,328,61.194%,https://www.acmicpc.net/problem/15920
3025,Platinum IV,돌 던지기,4754,554,326,17.322%,https://www.acmicpc.net/problem/3025
20005,Gold III,보스몬스터 전리품,1113,454,316,36.787%,https://www.acmicpc.net/problem/20005
25905,Bronze II,장인은 도구를 탓하지 않는다,548,378,313,72.622%,https://www.acmicpc.net/problem/25905
24052,Bronze I,알고리즘 수업 - 삽입 정렬 2,632,353,309,66.309%,https://www.acmicpc.net/problem/24052
15500,Silver II,이상한 하노이 탑,846,409,306,49.435%,https://www.acmicpc.net/problem/15500
20493,Silver IV,세상은 하나의 손수건,587,343,305,62.118%,https://www.acmicpc.net/problem/20493
30395,Bronze II,내 스트릭을 돌려내!,825,330,296,42.651%,https://www.acmicpc.net/problem/30395
15671,Gold V,오델로,865,358,295,40.082%,https://www.acmicpc.net/problem/15671
3709,Silver I,레이저빔은 어디로,716,363,291,51.779%,https://www.acmicpc.net/problem/3709
31404,Gold II,"아리스, 청소합니다! (Easy)",2033,475,288,21.239%,https://www.acmicpc.net/problem/31404
22234,Gold V,가희와 은행,1104,366,286,32.135%,https://www.acmicpc.net/problem/22234
31881,Bronze II,K512에 바이러스 퍼뜨리기,617,316,285,52.583%,https://www.acmicpc.net/problem/31881
31287,Silver II,장난감 강아지,2101,356,281,20.100%,https://www.acmicpc.net/problem/31287
13268,Silver III,셔틀런,914,313,273,39.337%,https://www.acmicpc.net/problem/13268
6568,Gold V,귀도 반 로썸은 크리스마스날 심심하다고 파이썬을 만들었다,1656,353,270,21.143%,https://www.acmicpc.net/problem/6568
8922,Silver IV,두찌 수열,559,336,268,66.501%,https://www.acmicpc.net/problem/8922
3678,Gold I,카탄의 개척자,964,403,268,39.586%,https://www.acmicpc.net/problem/3678
1491,Silver IV,나선,705,328,264,55.230%,https://www.acmicpc.net/problem/1491
25705,Bronze I,돌림판 문자열,619,292,258,51.089%,https://www.acmicpc.net/problem/25705
2065,Gold II,나룻배,1576,335,258,22.651%,https://www.acmicpc.net/problem/2065
20665,Gold IV,독서실 거리두기,1379,322,252,24.161%,https://www.acmicpc.net/problem/20665
24049,Bronze I,정원 (Easy),432,280,244,69.516%,https://www.acmicpc.net/problem/24049
23294,Gold IV,웹 브라우저 1,1177,313,239,28.691%,https://www.acmicpc.net/problem/23294
5587,Silver III,카드 캡터 상근이,574,279,237,52.203%,https://www.acmicpc.net/problem/5587
5577,Gold II,RBY팡!,1038,329,234,30.548%,https://www.acmicpc.net/problem/5577
3186,Silver III,소변기,725,285,234,37.681%,https://www.acmicpc.net/problem/3186
31860,Silver II,열심히 일하는 중,583,297,232,59.184%,https://www.acmicpc.net/problem/31860
15730,Platinum V,수영장 사장님,1148,338,232,29.897%,https://www.acmicpc.net/problem/15730
2424,Platinum III,부산의 해적,1429,364,224,26.509%,https://www.acmicpc.net/problem/2424
14564,Bronze I,두부 게임 (Tofu Game),414,246,223,66.766%,https://www.acmicpc.net/problem/14564
31001,Silver I,주식 시뮬레이션,1335,261,215,22.074%,https://www.acmicpc.net/problem/31001
30679,Silver II,별 가두기,401,263,214,68.153%,https://www.acmicpc.net/problem/30679
31937,Silver II,로그프레소 마에스트로,1169,253,212,28.765%,https://www.acmicpc.net/problem/31937
17232,Gold IV,생명 게임,726,262,205,46.380%,https://www.acmicpc.net/problem/17232
16502,Silver III,그녀를 찾아서,323,238,202,76.806%,https://www.acmicpc.net/problem/16502
16722,Gold V,결! 합!,454,233,198,53.514%,https://www.acmicpc.net/problem/16722
3258,Silver III,컴포트,756,243,196,34.326%,https://www.acmicpc.net/problem/3258
12437,Silver V,새로운 달력 (Small),407,207,191,56.677%,https://www.acmicpc.net/problem/12437
25044,Silver IV,에어컨,462,215,189,52.941%,https://www.acmicpc.net/problem/25044
31218,Silver II,자료 구조의 왕,361,205,186,56.024%,https://www.acmicpc.net/problem/31218
16891,Gold III,탄성 충돌,691,284,186,40.969%,https://www.acmicpc.net/problem/16891
28360,Silver I,양동이 게임,703,218,184,31.889%,https://www.acmicpc.net/problem/28360
27447,Gold IV,주문은 토기입니까?,850,254,184,27.381%,https://www.acmicpc.net/problem/27447
27942,Gold V,:danceplant:,443,229,183,53.353%,https://www.acmicpc.net/problem/27942
27515,Silver II,1차원 2048과 쿼리,983,247,183,25.630%,https://www.acmicpc.net/problem/27515
23031,Gold IV,으어어… 에이쁠 주세요..,1079,231,182,21.138%,https://www.acmicpc.net/problem/23031
24393,Silver III,조커 찾기,481,218,181,50.418%,https://www.acmicpc.net/problem/24393
1055,Platinum III,끝이없음,1858,227,181,20.592%,https://www.acmicpc.net/problem/1055
22951,Silver V,송이의 카드 게임,369,197,178,59.732%,https://www.acmicpc.net/problem/22951
31845,Silver III,카드 교환,499,191,175,42.787%,https://www.acmicpc.net/problem/31845
17622,Gold III,타일 교체,1169,237,173,23.253%,https://www.acmicpc.net/problem/17622
29735,Bronze I,택배가 안와잉,463,198,172,44.675%,https://www.acmicpc.net/problem/29735
28088,Silver III,응애(EASY),555,247,172,50.588%,https://www.acmicpc.net/problem/28088
27958,Gold IV,사격 연습,894,277,171,35.849%,https://www.acmicpc.net/problem/27958
3089,Gold III,네잎 클로버를 찾아서,432,209,170,54.839%,https://www.acmicpc.net/problem/3089
23350,Silver I,K 물류창고,382,199,169,55.960%,https://www.acmicpc.net/problem/23350
9080,Gold V,PC방 요금,837,184,165,26.400%,https://www.acmicpc.net/problem/9080
23293,Silver I,아주 서바이벌,860,196,161,24.394%,https://www.acmicpc.net/problem/23293
30648,Silver V,트릭 플라워,215,169,159,78.325%,https://www.acmicpc.net/problem/30648
31870,Silver III,버블버블,349,184,157,62.055%,https://www.acmicpc.net/problem/31870
14402,Silver IV,야근,448,204,156,52.147%,https://www.acmicpc.net/problem/14402
31863,Gold V,내진 설계,321,179,153,61.446%,https://www.acmicpc.net/problem/31863
2811,Silver III,상범이의 우울,850,230,149,33.259%,https://www.acmicpc.net/problem/2811
8989,Silver II,시계,647,195,147,34.588%,https://www.acmicpc.net/problem/8989
16130,Bronze I,벌점 (DemeritPoints),322,152,146,57.708%,https://www.acmicpc.net/problem/16130
11916,Silver IV,볼질,407,182,143,46.732%,https://www.acmicpc.net/problem/11916
24468,Silver III,충돌의 수,259,153,141,67.773%,https://www.acmicpc.net/problem/24468
16461,Silver II,듀얼 채널 VHF 무전기,562,156,140,34.230%,https://www.acmicpc.net/problem/16461
4419,Gold IV,호주식 투표법,2126,594,139,23.924%,https://www.acmicpc.net/problem/4419
2223,Silver III,금화,815,171,136,20.544%,https://www.acmicpc.net/problem/2223
9367,Silver II,관리 난항,1173,238,133,23.252%,https://www.acmicpc.net/problem/9367
31747,Silver III,점호,476,149,129,37.719%,https://www.acmicpc.net/problem/31747
21775,Gold IV,가희와 자원 놀이,397,184,128,44.138%,https://www.acmicpc.net/problem/21775
12739,Silver III,돌림판 (Small),258,145,126,63.317%,https://www.acmicpc.net/problem/12739
9333,Silver I,돈 갚기,960,164,126,23.119%,https://www.acmicpc.net/problem/9333
7774,Silver III,콘센트,476,149,126,33.690%,https://www.acmicpc.net/problem/7774
30470,Gold V,호반우가 학교에 지각한 이유 3,598,149,125,28.281%,https://www.acmicpc.net/problem/30470
31785,Silver I,시소 배열,367,147,121,50.000%,https://www.acmicpc.net/problem/31785
19537,Platinum V,전투 시뮬레이션,1276,151,116,14.146%,https://www.acmicpc.net/problem/19537
17259,Gold V,선물이 넘쳐흘러,385,138,115,37.217%,https://www.acmicpc.net/problem/17259
3254,Silver III,김밥 21개,404,139,115,35.604%,https://www.acmicpc.net/problem/3254
