문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
16965,Gold V,구간과 쿼리,644,206,163,34.100%,https://www.acmicpc.net/problem/16965
1073,Platinum III,도미노,433,192,163,54.882%,https://www.acmicpc.net/problem/1073
31003,Gold I,언젠가 정렬이 될 수 있으면 좋겠네.,547,189,162,42.971%,https://www.acmicpc.net/problem/31003
12793,Gold I,블록 게임,1132,301,162,24.143%,https://www.acmicpc.net/problem/12793
28291,Gold V,레드스톤,713,202,161,28.750%,https://www.acmicpc.net/problem/28291
1762,Platinum III,평면그래프와 삼각형,901,302,161,32.394%,https://www.acmicpc.net/problem/1762
1385,Platinum V,벌집,863,251,161,26.221%,https://www.acmicpc.net/problem/1385
30508,Gold V,고인물이싫어,585,188,158,35.828%,https://www.acmicpc.net/problem/30508
22954,Gold I,그래프 트리 분할,1001,207,158,19.750%,https://www.acmicpc.net/problem/22954
19565,Gold II,수열 만들기,412,272,158,67.234%,https://www.acmicpc.net/problem/19565
24461,Gold II,그래프의 줄기,825,189,157,25.080%,https://www.acmicpc.net/problem/24461
31002,Gold II,그래프 변환,712,190,154,32.285%,https://www.acmicpc.net/problem/31002
15669,Platinum V,나무 위의 입자,543,189,154,35.814%,https://www.acmicpc.net/problem/15669
31863,Gold V,내진 설계,321,179,153,61.446%,https://www.acmicpc.net/problem/31863
28118,Gold IV,안전한 건설 계획,264,178,153,68.919%,https://www.acmicpc.net/problem/28118
30893,Gold IV,트리 게임,586,184,152,32.972%,https://www.acmicpc.net/problem/30893
3865,Gold IV,학회원,598,204,152,34.703%,https://www.acmicpc.net/problem/3865
25513,Gold V,빠른 오름차순 숫자 탐색,250,166,150,67.265%,https://www.acmicpc.net/problem/25513
23835,Gold IV,어떤 우유의 배달목록 (Easy),275,176,149,67.421%,https://www.acmicpc.net/problem/23835
20209,Gold III,스트레이트 스위치 게임,605,241,147,32.886%,https://www.acmicpc.net/problem/20209
5551,Platinum V,쇼핑몰,444,180,147,40.833%,https://www.acmicpc.net/problem/5551
28283,Gold IV,해킹,600,182,146,29.084%,https://www.acmicpc.net/problem/28283
25515,Gold IV,트리 노드 합의 최댓값,358,188,144,50.350%,https://www.acmicpc.net/problem/25515
15906,Gold I,변신 이동 게임,953,199,143,21.217%,https://www.acmicpc.net/problem/15906
20419,Gold III,화살표 미로 (Easy),554,228,141,42.598%,https://www.acmicpc.net/problem/20419
5529,Platinum IV,저택,1131,183,140,18.742%,https://www.acmicpc.net/problem/5529
25512,Silver I,트리를 간단하게 색칠하는 최소 비용,398,180,139,43.168%,https://www.acmicpc.net/problem/25512
26260,Gold V,이가 빠진 이진 트리,271,178,138,62.727%,https://www.acmicpc.net/problem/26260
14611,Platinum IV,월요병,588,176,138,28.631%,https://www.acmicpc.net/problem/14611
31564,Silver I,육각타일미로 탈출기,227,151,137,69.543%,https://www.acmicpc.net/problem/31564
23354,Gold III,군탈체포조,622,165,137,27.510%,https://www.acmicpc.net/problem/23354
17942,Gold I,알고리즘 공부,467,189,135,38.136%,https://www.acmicpc.net/problem/17942
20532,Platinum IV,정점 간 통신 네트워크,632,172,134,25.524%,https://www.acmicpc.net/problem/20532
10542,Platinum III,마피아 게임,700,171,134,31.235%,https://www.acmicpc.net/problem/10542
2126,Platinum III,지진,622,196,134,35.638%,https://www.acmicpc.net/problem/2126
28071,Gold III,승형이의 사탕 사기,354,180,133,50.000%,https://www.acmicpc.net/problem/28071
23807,Gold II,두 단계 최단 경로 3,997,194,133,18.812%,https://www.acmicpc.net/problem/23807
11084,Gold II,나이트의 염탐,462,170,133,35.372%,https://www.acmicpc.net/problem/11084
9446,Platinum IV,아이템 제작,445,153,133,49.627%,https://www.acmicpc.net/problem/9446
11668,Platinum IV,파이프 청소,570,153,132,31.280%,https://www.acmicpc.net/problem/11668
1119,Gold II,그래프,666,163,131,24.578%,https://www.acmicpc.net/problem/1119
30985,Gold III,직장인 파댕이의 사회생활,508,173,130,33.163%,https://www.acmicpc.net/problem/30985
26076,Platinum V,곰곰이의 식단 관리 2,588,184,130,30.374%,https://www.acmicpc.net/problem/26076
1178,Platinum V,간선 추가,856,224,128,30.332%,https://www.acmicpc.net/problem/1178
17501,Gold II,수식 트리,371,157,127,49.035%,https://www.acmicpc.net/problem/17501
26157,Platinum III,즉흥 여행 (Hard),462,168,126,36.628%,https://www.acmicpc.net/problem/26157
1889,Gold IV,선물 교환,739,187,126,25.251%,https://www.acmicpc.net/problem/1889
1795,Gold III,마알,600,153,125,27.293%,https://www.acmicpc.net/problem/1795
25636,Gold II,소방차,612,167,124,26.160%,https://www.acmicpc.net/problem/25636
24232,Gold I,망가진 나무,389,159,124,47.510%,https://www.acmicpc.net/problem/24232
14285,Platinum V,간선 끊어가기,505,176,122,36.202%,https://www.acmicpc.net/problem/14285
23749,Gold IV,카드컨트롤,357,143,121,44.322%,https://www.acmicpc.net/problem/23749
22955,Gold II,고양이 도도의 탈출기,740,183,121,21.920%,https://www.acmicpc.net/problem/22955
20504,Platinum IV,I번은 쉬운 문제,316,138,121,43.682%,https://www.acmicpc.net/problem/20504
12875,Gold IV,칙령,422,147,121,33.989%,https://www.acmicpc.net/problem/12875
27978,Gold III,보물 찾기 2,433,168,120,37.383%,https://www.acmicpc.net/problem/27978
25208,Gold II,새벽의 탐정 게임,539,151,120,30.848%,https://www.acmicpc.net/problem/25208
17209,Gold II,새내기와 헌내기,451,177,120,37.267%,https://www.acmicpc.net/problem/17209
23840,Platinum IV,두 단계 최단 경로 4,755,166,119,20.000%,https://www.acmicpc.net/problem/23840
23817,Gold I,포항항,561,150,117,30.000%,https://www.acmicpc.net/problem/23817
7142,Gold IV,데이터 만들기 3,232,127,117,56.250%,https://www.acmicpc.net/problem/7142
19537,Platinum V,전투 시뮬레이션,1276,151,116,14.146%,https://www.acmicpc.net/problem/19537
12950,Platinum V,팰린드롬 보행,380,150,116,41.135%,https://www.acmicpc.net/problem/12950
3044,Platinum III,자전거 경주 준비하기,1296,148,116,19.205%,https://www.acmicpc.net/problem/3044
31791,Gold III,바이러스 공격,680,151,115,26.376%,https://www.acmicpc.net/problem/31791
20951,Gold V,유아와 곰두리차,328,153,115,47.131%,https://www.acmicpc.net/problem/20951
16906,Platinum V,욱제어,436,144,115,34.125%,https://www.acmicpc.net/problem/16906
23255,Gold IV,구름다리 2,467,166,114,38.127%,https://www.acmicpc.net/problem/23255
13317,Gold III,한 번 남았다,436,147,114,43.019%,https://www.acmicpc.net/problem/13317
10723,Gold III,판게아 1,504,151,114,31.233%,https://www.acmicpc.net/problem/10723
31671,Gold V,특별한 오름 등반,509,138,113,32.102%,https://www.acmicpc.net/problem/31671
19240,Gold IV,장난감 동맹군,476,153,113,32.286%,https://www.acmicpc.net/problem/19240
13502,Gold II,단어퍼즐 2,661,176,113,25.223%,https://www.acmicpc.net/problem/13502
32031,Gold II,석고 모형 만들기,182,134,111,78.169%,https://www.acmicpc.net/problem/32031
24888,Gold I,노트 조각,941,144,111,19.440%,https://www.acmicpc.net/problem/24888
4315,Gold I,나무 위의 구슬,296,130,111,44.578%,https://www.acmicpc.net/problem/4315
31477,Gold III,양갈래 구하기,263,124,110,61.798%,https://www.acmicpc.net/problem/31477
23087,Gold I,최단최단경로,685,149,110,23.061%,https://www.acmicpc.net/problem/23087
18240,Gold II,이진 탐색 트리 복원하기,453,148,110,39.855%,https://www.acmicpc.net/problem/18240
22861,Gold I,폴더 정리 (large),629,200,109,25.057%,https://www.acmicpc.net/problem/22861
15562,Platinum V,네트워크,330,145,109,47.598%,https://www.acmicpc.net/problem/15562
12024,Gold II,사각형 찾기,366,133,108,43.548%,https://www.acmicpc.net/problem/12024
1154,Platinum V,팀 편성,534,144,108,31.858%,https://www.acmicpc.net/problem/1154
25638,Platinum V,트리와 경로 개수 쿼리,331,136,107,46.121%,https://www.acmicpc.net/problem/25638
25198,Gold I,곰곰이의 심부름,326,133,107,51.942%,https://www.acmicpc.net/problem/25198
25189,Gold I,시니컬한 개구리,885,148,107,19.490%,https://www.acmicpc.net/problem/25189
14714,Gold IV,홍삼 게임 (Easy),606,139,107,24.429%,https://www.acmicpc.net/problem/14714
14571,Platinum IV,모래시계,383,135,107,43.320%,https://www.acmicpc.net/problem/14571
4305,Platinum IV,성격 진단 테스트,306,114,107,36.149%,https://www.acmicpc.net/problem/4305
3405,Platinum V,파산하는 왕국,650,177,107,27.089%,https://www.acmicpc.net/problem/3405
1473,Platinum V,미로 탈출,1054,176,107,22.338%,https://www.acmicpc.net/problem/1473
16211,Gold II,백채원,323,139,106,41.897%,https://www.acmicpc.net/problem/16211
31427,Platinum V,신촌 도로망 관리와 쿼리,384,127,104,34.098%,https://www.acmicpc.net/problem/31427
20390,Gold I,완전그래프의 최소 스패닝 트리,902,333,104,23.908%,https://www.acmicpc.net/problem/20390
31871,Silver II,영일랜드,253,128,103,50.000%,https://www.acmicpc.net/problem/31871
30536,Gold IV,시루의 산책,502,165,103,33.442%,https://www.acmicpc.net/problem/30536
28473,Gold II,도로 위의 표지판,212,123,103,56.284%,https://www.acmicpc.net/problem/28473
24515,Platinum III,히히 못가,483,135,103,27.321%,https://www.acmicpc.net/problem/24515
20313,Gold III,출퇴근,568,155,102,24.402%,https://www.acmicpc.net/problem/20313
