문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
1065,Silver IV,한수,152534,84154,69718,54.802%,https://www.acmicpc.net/problem/1065
2869,Bronze I,달팽이는 올라가고 싶다,270306,86432,69004,31.462%,https://www.acmicpc.net/problem/2869
3003,Bronze V,"킹, 퀸, 룩, 비숍, 나이트, 폰",130186,75681,66727,59.051%,https://www.acmicpc.net/problem/3003
1929,Silver III,소수 구하기,293796,88110,62058,27.975%,https://www.acmicpc.net/problem/1929
15596,Bronze II,정수 N개의 합,143493,71410,61586,50.510%,https://www.acmicpc.net/problem/15596
10870,Bronze II,피보나치 수 5,119583,72537,60909,61.086%,https://www.acmicpc.net/problem/10870
1085,Bronze III,직사각형에서 탈출,105098,68486,60551,65.350%,https://www.acmicpc.net/problem/1085
10250,Bronze III,ACM 호텔,202434,69526,58650,33.285%,https://www.acmicpc.net/problem/10250
1193,Silver V,분수찾기,131798,67187,57723,51.798%,https://www.acmicpc.net/problem/1193
1712,Bronze II,손익분기점,234640,66749,57331,28.182%,https://www.acmicpc.net/problem/1712
2609,Bronze I,최대공약수와 최소공배수,120957,69876,56995,57.759%,https://www.acmicpc.net/problem/2609
2581,Bronze II,소수,159174,63474,53430,39.602%,https://www.acmicpc.net/problem/2581
2775,Bronze I,부녀회장이 될테야,108641,61612,52263,57.634%,https://www.acmicpc.net/problem/2775
11653,Bronze I,소인수분해,121319,66892,51797,53.722%,https://www.acmicpc.net/problem/11653
2475,Sprout,검증수,77572,57204,51451,74.631%,https://www.acmicpc.net/problem/2475
4153,Bronze III,직각삼각형,102270,52020,46362,50.518%,https://www.acmicpc.net/problem/4153
2738,Sprout,행렬 덧셈,98657,51867,44928,53.069%,https://www.acmicpc.net/problem/2738
10039,Bronze IV,평균 점수,76646,47686,43133,63.003%,https://www.acmicpc.net/problem/10039
10757,Bronze V,큰 수 A+B,104584,49194,42812,50.296%,https://www.acmicpc.net/problem/10757
1010,Silver V,다리 놓기,110256,51561,41791,47.924%,https://www.acmicpc.net/problem/1010
9461,Silver III,파도반 수열,110900,49788,40876,43.508%,https://www.acmicpc.net/problem/9461
11050,Bronze I,이항 계수 1,72455,47053,40762,64.760%,https://www.acmicpc.net/problem/11050
1541,Silver II,잃어버린 괄호,94627,52006,40553,54.342%,https://www.acmicpc.net/problem/1541
1934,Bronze I,최소공배수,84687,45922,39061,55.208%,https://www.acmicpc.net/problem/1934
1002,Silver III,터렛,224247,50381,38893,22.629%,https://www.acmicpc.net/problem/1002
1924,Bronze I,2007년,93071,45737,38825,50.198%,https://www.acmicpc.net/problem/1924
1026,Silver IV,보물,65840,44628,37978,69.745%,https://www.acmicpc.net/problem/1026
2748,Bronze I,피보나치 수 2,110666,45981,37772,41.160%,https://www.acmicpc.net/problem/2748
5086,Bronze III,배수와 약수,64610,40081,36827,62.829%,https://www.acmicpc.net/problem/5086
1037,Bronze I,약수,74935,42179,36648,56.623%,https://www.acmicpc.net/problem/1037
1676,Silver V,팩토리얼 0의 개수,90090,42264,35467,46.530%,https://www.acmicpc.net/problem/1676
4948,Silver II,베르트랑 공준,111110,43794,34914,38.823%,https://www.acmicpc.net/problem/4948
2108,Silver III,통계학,174871,43627,34882,26.805%,https://www.acmicpc.net/problem/2108
2501,Bronze III,약수 구하기,75701,37420,32950,50.087%,https://www.acmicpc.net/problem/2501
2747,Bronze II,피보나치 수,79674,38304,31560,49.659%,https://www.acmicpc.net/problem/2747
2587,Bronze II,대표값2,53942,33131,30283,61.932%,https://www.acmicpc.net/problem/2587
2420,Sprout,사파리월드,70376,32150,29027,46.153%,https://www.acmicpc.net/problem/2420
1629,Silver I,곱셈,136679,38878,28206,27.413%,https://www.acmicpc.net/problem/1629
2163,Bronze I,초콜릿 자르기,44927,31287,27737,71.264%,https://www.acmicpc.net/problem/2163
9020,Silver II,골드바흐의 추측,88434,36651,27624,39.381%,https://www.acmicpc.net/problem/9020
5543,Bronze IV,상근날드,46354,30369,27524,68.125%,https://www.acmicpc.net/problem/5543
2745,Bronze II,진법 변환,64769,31708,26919,48.646%,https://www.acmicpc.net/problem/2745
1759,Gold V,암호 만들기,81607,39062,26777,44.810%,https://www.acmicpc.net/problem/1759
25206,Silver V,너의 평점은,69747,30384,26702,43.896%,https://www.acmicpc.net/problem/25206
2720,Bronze III,세탁소 사장 동혁,42843,29592,26448,69.783%,https://www.acmicpc.net/problem/2720
2217,Silver IV,로프,71178,31801,25446,43.606%,https://www.acmicpc.net/problem/2217
6603,Silver II,로또,63401,36086,25301,55.728%,https://www.acmicpc.net/problem/6603
11005,Bronze I,진법 변환 2,59367,27520,23683,46.186%,https://www.acmicpc.net/problem/11005
1789,Silver V,수들의 합,68557,28012,23673,41.657%,https://www.acmicpc.net/problem/1789
9506,Bronze I,약수들의 합,52751,26544,23595,51.150%,https://www.acmicpc.net/problem/9506
1009,Bronze II,분산처리,120740,28587,23015,24.380%,https://www.acmicpc.net/problem/1009
13458,Bronze II,시험 감독,98573,30628,22799,29.576%,https://www.acmicpc.net/problem/13458
15894,Bronze III,수학은 체육과목 입니다,44599,24295,22645,54.933%,https://www.acmicpc.net/problem/15894
1476,Silver V,날짜 계산,43218,27717,22565,66.615%,https://www.acmicpc.net/problem/1476
1094,Silver V,막대기,35057,26015,21992,75.426%,https://www.acmicpc.net/problem/1094
3053,Bronze III,택시 기하학,50664,24847,21990,48.867%,https://www.acmicpc.net/problem/3053
1271,Bronze V,엄청난 부자2,86400,23943,21889,34.797%,https://www.acmicpc.net/problem/1271
9375,Silver III,패션왕 신해빈,44665,24945,20835,55.604%,https://www.acmicpc.net/problem/9375
10162,Bronze III,전자레인지,39891,24341,20704,61.442%,https://www.acmicpc.net/problem/10162
2903,Bronze III,중앙 이동 알고리즘,31741,22596,20567,71.722%,https://www.acmicpc.net/problem/2903
27323,Bronze V,직사각형,24659,21315,20425,87.330%,https://www.acmicpc.net/problem/27323
2530,Bronze IV,인공지능 시계,50513,22749,20239,46.300%,https://www.acmicpc.net/problem/2530
2455,Bronze III,지능형 기차,31144,22702,20194,75.710%,https://www.acmicpc.net/problem/2455
2914,Bronze III,저작권,27155,21440,19823,80.037%,https://www.acmicpc.net/problem/2914
2576,Bronze III,홀수,39985,22137,19542,56.165%,https://www.acmicpc.net/problem/2576
5073,Bronze III,삼각형과 세 변,45225,21135,19336,47.431%,https://www.acmicpc.net/problem/5073
1699,Silver II,제곱수의 합,64389,26358,19240,40.031%,https://www.acmicpc.net/problem/1699
9655,Silver V,돌 게임,34653,22740,19202,66.718%,https://www.acmicpc.net/problem/9655
19532,Bronze II,수학은 비대면강의입니다,42940,21756,19011,51.223%,https://www.acmicpc.net/problem/19532
11051,Silver II,이항 계수 2,63378,24125,18982,38.329%,https://www.acmicpc.net/problem/11051
10156,Bronze IV,과자,31236,19619,17971,62.968%,https://www.acmicpc.net/problem/10156
1292,Bronze I,쉽게 푸는 문제,37420,20755,17897,56.584%,https://www.acmicpc.net/problem/1292
15964,Sprout,이상한 기호,34808,18620,17589,55.529%,https://www.acmicpc.net/problem/15964
5522,Bronze V,카드 게임,22556,18501,17476,83.002%,https://www.acmicpc.net/problem/5522
2338,Bronze V,긴자리 계산,43065,18414,17198,50.201%,https://www.acmicpc.net/problem/2338
1550,Bronze II,16진수,29956,19027,17175,64.912%,https://www.acmicpc.net/problem/1550
1004,Silver III,어린 왕자,43237,19643,16536,46.397%,https://www.acmicpc.net/problem/1004
2225,Gold V,합분해,48573,22128,16462,44.221%,https://www.acmicpc.net/problem/2225
2845,Bronze IV,파티가 끝나고 난 뒤,24019,17158,16041,72.507%,https://www.acmicpc.net/problem/2845
1977,Bronze II,완전제곱수,37881,18096,15994,48.837%,https://www.acmicpc.net/problem/1977
1735,Silver III,분수 합,39012,18084,15736,47.049%,https://www.acmicpc.net/problem/1735
1644,Gold III,소수의 연속합,51380,22227,15445,41.213%,https://www.acmicpc.net/problem/1644
6064,Silver I,카잉 달력,75287,19927,14944,26.987%,https://www.acmicpc.net/problem/6064
9063,Bronze III,대지,25760,16587,14654,64.099%,https://www.acmicpc.net/problem/9063
2953,Bronze III,나는 요리사다,24419,16247,14484,67.901%,https://www.acmicpc.net/problem/2953
27433,Bronze V,팩토리얼 2,34215,16023,14328,48.003%,https://www.acmicpc.net/problem/27433
1212,Bronze II,8진수 2진수,49871,17106,14320,36.358%,https://www.acmicpc.net/problem/1212
14215,Bronze III,세 막대,22750,15337,14286,68.162%,https://www.acmicpc.net/problem/14215
2960,Silver IV,에라토스테네스의 체,29687,16909,14240,57.893%,https://www.acmicpc.net/problem/2960
5554,Bronze IV,심부름 가는 길,17343,14492,13594,84.661%,https://www.acmicpc.net/problem/5554
13241,Silver V,최소공배수,23194,14419,13170,63.056%,https://www.acmicpc.net/problem/13241
5565,Bronze III,영수증,16367,14219,13169,87.828%,https://www.acmicpc.net/problem/5565
24264,Bronze III,알고리즘 수업 - 알고리즘의 수행 시간 3,26661,13643,13072,51.294%,https://www.acmicpc.net/problem/24264
9613,Silver IV,GCD 합,37464,15693,12939,42.532%,https://www.acmicpc.net/problem/9613
1075,Bronze II,나누기,26204,14504,12865,57.466%,https://www.acmicpc.net/problem/1075
15439,Bronze IV,베라의 패션,15636,13437,12799,86.500%,https://www.acmicpc.net/problem/15439
10824,Bronze III,네 수,31801,14495,12704,45.992%,https://www.acmicpc.net/problem/10824
2004,Silver II,조합 0의 개수,54070,15323,12625,28.823%,https://www.acmicpc.net/problem/2004
24265,Bronze III,알고리즘 수업 - 알고리즘의 수행 시간 4,26150,13287,12452,51.159%,https://www.acmicpc.net/problem/24265
2460,Bronze III,지능형 기차 2,16959,13434,12395,80.577%,https://www.acmicpc.net/problem/2460
16394,Bronze V,홍익대학교,15068,12820,12347,85.785%,https://www.acmicpc.net/problem/16394
1748,Silver IV,수 이어 쓰기 1,32594,14881,12306,48.014%,https://www.acmicpc.net/problem/1748
2010,Bronze III,플러그,25439,13890,12292,56.036%,https://www.acmicpc.net/problem/2010
24266,Bronze III,알고리즘 수업 - 알고리즘의 수행 시간 5,17224,12526,12118,73.545%,https://www.acmicpc.net/problem/24266
6588,Silver I,골드바흐의 추측,92005,17980,12071,21.901%,https://www.acmicpc.net/problem/6588
24416,Bronze I,알고리즘 수업 - 피보나치 수 1,23786,13641,12003,58.378%,https://www.acmicpc.net/problem/24416
10830,Gold IV,행렬 제곱,42118,15131,11974,34.434%,https://www.acmicpc.net/problem/10830
2740,Silver V,행렬 곱셈,20371,13747,11943,68.630%,https://www.acmicpc.net/problem/2740
5596,Bronze IV,시험 점수,15898,12859,11899,82.264%,https://www.acmicpc.net/problem/5596
1373,Bronze I,2진수 8진수,36152,14385,11892,41.254%,https://www.acmicpc.net/problem/1373
5532,Bronze IV,방학 숙제,20805,13148,11868,64.176%,https://www.acmicpc.net/problem/5532
2935,Bronze III,소음,22179,12648,11865,60.952%,https://www.acmicpc.net/problem/2935
1267,Bronze III,핸드폰 요금,27202,13264,11801,49.495%,https://www.acmicpc.net/problem/1267
1049,Silver IV,기타줄,32906,13619,11790,41.331%,https://www.acmicpc.net/problem/1049
2407,Silver III,조합,34936,13359,11590,42.424%,https://www.acmicpc.net/problem/2407
3036,Silver IV,링,16645,12545,11486,76.763%,https://www.acmicpc.net/problem/3036
2476,Bronze III,주사위 게임,23865,12518,11454,54.595%,https://www.acmicpc.net/problem/2476
5717,Bronze IV,상근이의 친구들,15529,11936,11395,78.048%,https://www.acmicpc.net/problem/5717
4796,Bronze I,캠핑,33176,13240,11243,39.424%,https://www.acmicpc.net/problem/4796
24267,Bronze II,알고리즘 수업 - 알고리즘의 수행 시간 6,24529,11900,11192,49.513%,https://www.acmicpc.net/problem/24267
1057,Silver IV,토너먼트,23280,13073,11169,57.955%,https://www.acmicpc.net/problem/1057
2506,Bronze III,점수계산,16408,12356,11157,76.570%,https://www.acmicpc.net/problem/2506
10986,Gold III,나머지 합,55520,15537,11138,26.359%,https://www.acmicpc.net/problem/10986
2875,Bronze III,대회 or 인턴,29118,13090,11045,45.035%,https://www.acmicpc.net/problem/2875
16430,Bronze V,제리와 톰,13657,11487,10935,84.985%,https://www.acmicpc.net/problem/16430
14916,Silver V,거스름돈,28293,13127,10861,47.024%,https://www.acmicpc.net/problem/14916
24313,Silver V,알고리즘 수업 - 점근적 표기 1,34134,11652,10534,33.850%,https://www.acmicpc.net/problem/24313
13300,Bronze II,방 배정,21144,12130,10117,59.723%,https://www.acmicpc.net/problem/13300
10833,Bronze III,사과,13755,11282,10020,83.535%,https://www.acmicpc.net/problem/10833
2477,Silver II,참외밭,31860,11544,9722,37.110%,https://www.acmicpc.net/problem/2477
1016,Gold I,제곱 ㄴㄴ 수,68653,13680,9673,22.166%,https://www.acmicpc.net/problem/1016
10972,Silver III,다음 순열,32474,12976,9571,40.461%,https://www.acmicpc.net/problem/10972
17103,Silver II,골드바흐 파티션,33785,12368,9478,34.458%,https://www.acmicpc.net/problem/17103
15727,Bronze V,조별과제를 하려는데 조장이 사라졌다,16471,10049,9455,61.265%,https://www.acmicpc.net/problem/15727
24723,Bronze IV,녹색거탑,15101,10039,9441,66.943%,https://www.acmicpc.net/problem/24723
2749,Gold II,피보나치 수 3,33928,11582,9406,39.726%,https://www.acmicpc.net/problem/2749
11444,Gold II,피보나치 수 6,25097,11258,9316,47.549%,https://www.acmicpc.net/problem/11444
2485,Silver IV,가로수,27568,11286,9263,41.915%,https://www.acmicpc.net/problem/2485
13277,Bronze V,큰 수 곱셈,17749,10791,9261,69.344%,https://www.acmicpc.net/problem/13277
3460,Bronze III,이진수,19458,10555,9155,55.174%,https://www.acmicpc.net/problem/3460
2864,Bronze II,5와 6의 차이,13521,10069,9144,75.884%,https://www.acmicpc.net/problem/2864
1072,Silver III,게임,49883,12076,9074,24.577%,https://www.acmicpc.net/problem/1072
2018,Silver V,수들의 합 5,25350,12102,9067,48.711%,https://www.acmicpc.net/problem/2018
2023,Gold V,신기한 소수,26387,12836,9035,46.011%,https://www.acmicpc.net/problem/2023
5355,Bronze II,화성 수학,17614,9773,8815,57.118%,https://www.acmicpc.net/problem/5355
9085,Bronze III,더하기,12237,9729,8767,80.383%,https://www.acmicpc.net/problem/9085
10103,Bronze III,주사위 게임,11186,9189,8715,83.405%,https://www.acmicpc.net/problem/10103
9656,Silver V,돌 게임 2,12414,9225,8515,75.488%,https://www.acmicpc.net/problem/9656
11401,Gold I,이항 계수 3,31495,11589,8510,39.716%,https://www.acmicpc.net/problem/11401
17471,Gold III,게리맨더링,30250,13306,8349,40.464%,https://www.acmicpc.net/problem/17471
20492,Bronze V,세금,13487,8671,8213,64.782%,https://www.acmicpc.net/problem/20492
4134,Silver IV,다음 소수,37426,9888,7862,24.823%,https://www.acmicpc.net/problem/4134
1850,Silver I,최대공약수,28486,9676,7839,35.702%,https://www.acmicpc.net/problem/1850
2981,Gold IV,검문,50151,10082,7812,20.982%,https://www.acmicpc.net/problem/2981
9610,Bronze III,사분면,12952,8332,7792,65.730%,https://www.acmicpc.net/problem/9610
1747,Silver I,소수&팰린드롬,31479,10268,7608,30.889%,https://www.acmicpc.net/problem/1747
10448,Bronze I,유레카 이론,16461,9629,7509,57.739%,https://www.acmicpc.net/problem/10448
10973,Silver III,이전 순열,16167,8976,7496,58.330%,https://www.acmicpc.net/problem/10973
11943,Bronze IV,파일 옮기기,11932,7913,7477,67.661%,https://www.acmicpc.net/problem/11943
14652,Bronze IV,나는 행복합니다~,12447,7903,7436,64.186%,https://www.acmicpc.net/problem/14652
2592,Bronze II,대표값,12982,8128,7352,64.469%,https://www.acmicpc.net/problem/2592
14928,Bronze V,큰 수 (BIG),12887,7842,7287,64.670%,https://www.acmicpc.net/problem/14928
13909,Silver V,창문 닫기,16324,8157,7205,50.017%,https://www.acmicpc.net/problem/13909
1963,Gold IV,소수 경로,15928,9542,6853,60.347%,https://www.acmicpc.net/problem/1963
9325,Bronze III,얼마?,9225,7419,6830,81.194%,https://www.acmicpc.net/problem/9325
1225,Bronze II,이상한 곱셈,21048,7896,6797,38.564%,https://www.acmicpc.net/problem/1225
17256,Bronze IV,달달함이 넘쳐흘러,8978,7086,6780,79.559%,https://www.acmicpc.net/problem/17256
15953,Bronze III,상금 헌터,21976,7848,6605,37.420%,https://www.acmicpc.net/problem/15953
6359,Bronze II,만취한 상범,10936,7637,6599,71.410%,https://www.acmicpc.net/problem/6359
3058,Bronze III,짝수를 찾아라,10015,6990,6469,71.127%,https://www.acmicpc.net/problem/3058
11948,Bronze IV,과목선택,9255,6845,6455,75.332%,https://www.acmicpc.net/problem/11948
5575,Bronze IV,타임 카드,9274,6916,6423,76.439%,https://www.acmicpc.net/problem/5575
10569,Bronze III,다면체,7669,6729,6410,88.421%,https://www.acmicpc.net/problem/10569
9295,Bronze IV,주사위,9222,6762,6355,74.432%,https://www.acmicpc.net/problem/9295
2331,Silver IV,반복수열,16960,8398,6342,48.852%,https://www.acmicpc.net/problem/2331
15969,Bronze II,행복,10500,7252,6273,72.339%,https://www.acmicpc.net/problem/15969
10707,Bronze III,수도요금,9194,6860,6270,75.500%,https://www.acmicpc.net/problem/10707
1024,Silver II,수열의 합,26654,7373,6197,29.686%,https://www.acmicpc.net/problem/1024
2965,Bronze III,캥거루 세마리,9641,6648,6113,69.688%,https://www.acmicpc.net/problem/2965
10984,Bronze III,내 학점을 구해줘,11732,7271,6105,62.654%,https://www.acmicpc.net/problem/10984
1284,Bronze III,집 주소,9669,6643,6105,70.197%,https://www.acmicpc.net/problem/1284
5988,Bronze III,홀수일까 짝수일까,14714,6690,6097,49.059%,https://www.acmicpc.net/problem/5988
30802,Bronze III,웰컴 키트,11640,6348,5909,54.824%,https://www.acmicpc.net/problem/30802
20499,Bronze IV,Darius님 한타 안 함?,10692,6433,5909,61.386%,https://www.acmicpc.net/problem/20499
13301,Silver V,타일 장식물,13682,6839,5865,51.687%,https://www.acmicpc.net/problem/13301
1247,Bronze III,부호,20887,6666,5831,36.625%,https://www.acmicpc.net/problem/1247
18310,Silver III,안테나,20347,7291,5814,35.911%,https://www.acmicpc.net/problem/18310
1834,Bronze I,나머지와 몫이 같은 수,13188,6755,5744,52.557%,https://www.acmicpc.net/problem/1834
3034,Bronze III,앵그리 창영,7684,5937,5608,77.759%,https://www.acmicpc.net/problem/3034
16486,Bronze IV,운동장 한 바퀴,7903,6093,5592,77.484%,https://www.acmicpc.net/problem/16486
1568,Bronze II,새,8386,6272,5584,76.315%,https://www.acmicpc.net/problem/1568
2355,Bronze II,시그마,25718,6374,5566,26.438%,https://www.acmicpc.net/problem/2355
14489,Bronze IV,치킨 두 마리 (...),9797,5873,5565,60.659%,https://www.acmicpc.net/problem/14489
4299,Bronze IV,AFC 윔블던,20809,6226,5520,30.238%,https://www.acmicpc.net/problem/4299
10164,Silver II,격자상의 경로,18931,7047,5507,37.235%,https://www.acmicpc.net/problem/10164
1769,Silver V,3의 배수,21719,6562,5446,31.140%,https://www.acmicpc.net/problem/1769
10178,Bronze III,할로윈의 사탕,7679,5623,5346,74.613%,https://www.acmicpc.net/problem/10178
10158,Silver III,개미,23894,6671,5310,30.939%,https://www.acmicpc.net/problem/10158
1041,Gold V,주사위,22060,6269,5309,28.525%,https://www.acmicpc.net/problem/1041
1941,Gold III,소문난 칠공주,15174,8182,5298,51.857%,https://www.acmicpc.net/problem/1941
4504,Bronze III,배수 찾기,10777,5715,5289,53.816%,https://www.acmicpc.net/problem/4504
1312,Silver V,소수,19735,5919,5275,34.399%,https://www.acmicpc.net/problem/1312
13866,Bronze IV,팀 나누기,9377,5655,5231,61.069%,https://www.acmicpc.net/problem/13866
1019,Platinum V,책 페이지,19665,6451,5218,42.820%,https://www.acmicpc.net/problem/1019
17362,Bronze IV,수학은 체육과목 입니다 2,8411,5652,5165,68.311%,https://www.acmicpc.net/problem/17362
15873,Bronze IV,공백 없는 A+B,11568,5540,5104,49.597%,https://www.acmicpc.net/problem/15873
1052,Gold V,물병,16617,6603,5103,39.715%,https://www.acmicpc.net/problem/1052
1964,Bronze II,"오각형, 오각형, 오각형…",12561,5890,5073,47.442%,https://www.acmicpc.net/problem/1964
2921,Bronze III,도미노,6956,5497,4971,80.502%,https://www.acmicpc.net/problem/2921
1598,Bronze III,꼬리를 무는 숫자 나열,12693,5435,4898,44.146%,https://www.acmicpc.net/problem/1598
16395,Silver V,파스칼의 삼각형,8107,5470,4816,69.545%,https://www.acmicpc.net/problem/16395
2089,Silver II,-2진수,12242,5748,4766,46.254%,https://www.acmicpc.net/problem/2089
15726,Bronze IV,이칙연산,17825,5370,4738,31.062%,https://www.acmicpc.net/problem/15726
1059,Silver IV,좋은 구간,19166,5485,4683,29.344%,https://www.acmicpc.net/problem/1059
2702,Bronze II,초6 수학,7503,5367,4650,73.460%,https://www.acmicpc.net/problem/2702
5218,Bronze II,알파벳 거리,8000,5123,4629,65.706%,https://www.acmicpc.net/problem/5218
17087,Silver II,숨바꼭질 6,11437,5732,4627,49.318%,https://www.acmicpc.net/problem/17087
27294,Bronze V,몇개고?,7244,4962,4625,69.133%,https://www.acmicpc.net/problem/27294
25238,Bronze IV,가희와 방어율 무시,9942,4982,4625,50.902%,https://www.acmicpc.net/problem/25238
14924,Bronze IV,폰 노이만과 파리,6162,5022,4621,81.962%,https://www.acmicpc.net/problem/14924
1027,Gold IV,고층 건물,12040,5365,4617,47.524%,https://www.acmicpc.net/problem/1027
11170,Bronze I,0의 개수,7096,5265,4557,75.651%,https://www.acmicpc.net/problem/11170
27959,Bronze V,초코바,6862,4787,4541,70.034%,https://www.acmicpc.net/problem/27959
10822,Bronze II,더하기,6153,4980,4515,82.355%,https://www.acmicpc.net/problem/10822
1526,Bronze I,가장 큰 금민수,8973,5400,4495,62.068%,https://www.acmicpc.net/problem/1526
2502,Silver I,떡 먹는 호랑이,11709,5440,4434,52.377%,https://www.acmicpc.net/problem/2502
14470,Bronze IV,전자레인지,6342,4853,4419,76.612%,https://www.acmicpc.net/problem/14470
2635,Silver V,수 이어가기,13830,5426,4367,38.083%,https://www.acmicpc.net/problem/2635
1256,Gold II,사전,18915,5877,4320,31.713%,https://www.acmicpc.net/problem/1256
17427,Silver II,약수의 합 2,12980,5136,4316,40.194%,https://www.acmicpc.net/problem/17427
4811,Gold V,알약,8287,5504,4263,68.526%,https://www.acmicpc.net/problem/4811
1252,Bronze II,이진수 덧셈,14120,4713,4202,35.571%,https://www.acmicpc.net/problem/1252
2959,Bronze III,거북이,6065,4475,4144,75.428%,https://www.acmicpc.net/problem/2959
17496,Bronze III,스타후르츠,6144,4338,4122,70.922%,https://www.acmicpc.net/problem/17496
3004,Bronze III,체스판 조각,6873,4438,4070,66.503%,https://www.acmicpc.net/problem/3004
15700,Bronze IV,타일 채우기 4,7450,4338,4059,60.258%,https://www.acmicpc.net/problem/15700
11966,Bronze III,2의 제곱인가?,7759,4686,4036,61.817%,https://www.acmicpc.net/problem/11966
14490,Silver V,백대열,6344,4432,4009,71.859%,https://www.acmicpc.net/problem/14490
11023,Bronze III,더하기 3,5745,4460,4001,79.071%,https://www.acmicpc.net/problem/11023
19939,Silver IV,박 터뜨리기,13471,5079,3988,37.619%,https://www.acmicpc.net/problem/19939
23795,Bronze IV,사장님 도박은 재미로 하셔야 합니다,5214,4188,3941,80.709%,https://www.acmicpc.net/problem/23795
1402,Silver V,아무래도이문제는A번난이도인것같다,10279,4606,3929,46.519%,https://www.acmicpc.net/problem/1402
5618,Bronze II,공약수,9618,4507,3778,50.481%,https://www.acmicpc.net/problem/5618
1405,Gold IV,미친 로봇,11635,5318,3737,42.635%,https://www.acmicpc.net/problem/1405
1788,Silver III,피보나치 수의 확장,13172,4380,3731,33.271%,https://www.acmicpc.net/problem/1788
19698,Bronze IV,헛간 청약,6754,4091,3697,61.148%,https://www.acmicpc.net/problem/19698
10539,Bronze II,수빈이와 수열,5646,4123,3693,75.847%,https://www.acmicpc.net/problem/10539
17425,Gold IV,약수의 합,20274,4986,3686,25.312%,https://www.acmicpc.net/problem/17425
1837,Bronze III,암호제작,17678,4622,3673,28.837%,https://www.acmicpc.net/problem/1837
2436,Gold V,공약수,14941,5025,3663,33.288%,https://www.acmicpc.net/problem/2436
1105,Silver I,팔,13613,4450,3618,31.651%,https://www.acmicpc.net/problem/1105
16204,Bronze IV,카드 뽑기,5153,4018,3613,78.766%,https://www.acmicpc.net/problem/16204
11006,Bronze III,남욱이의 닭장,5013,3814,3598,77.845%,https://www.acmicpc.net/problem/11006
8320,Bronze II,직사각형을 만드는 방법,7325,4115,3598,57.093%,https://www.acmicpc.net/problem/8320
1007,Gold II,벡터 매칭,13172,4900,3595,37.878%,https://www.acmicpc.net/problem/1007
25191,Bronze IV,치킨댄스를 추는 곰곰이를 본 임스,5051,3792,3577,75.704%,https://www.acmicpc.net/problem/25191
