문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
1016,Gold I,제곱 ㄴㄴ 수,68653,13680,9680,22.166%,https://www.acmicpc.net/problem/1016
17103,Silver II,골드바흐 파티션,33785,12368,9480,34.458%,https://www.acmicpc.net/problem/17103
2485,Silver IV,가로수,27612,11306,9270,41.936%,https://www.acmicpc.net/problem/2485
2023,Gold V,신기한 소수,26413,12855,9044,46.021%,https://www.acmicpc.net/problem/2023
11401,Gold I,이항 계수 3,31495,11589,8510,39.716%,https://www.acmicpc.net/problem/11401
4134,Silver IV,다음 소수,37524,9911,7886,24.831%,https://www.acmicpc.net/problem/4134
1850,Silver I,최대공약수,28486,9676,7839,35.702%,https://www.acmicpc.net/problem/1850
2981,Gold IV,검문,50151,10082,7812,20.982%,https://www.acmicpc.net/problem/2981
1747,Silver I,소수&팰린드롬,31479,10268,7608,30.889%,https://www.acmicpc.net/problem/1747
13909,Silver V,창문 닫기,16350,8171,7207,50.021%,https://www.acmicpc.net/problem/13909
1963,Gold IV,소수 경로,15928,9542,6853,60.347%,https://www.acmicpc.net/problem/1963
6359,Bronze II,만취한 상범,10936,7637,6599,71.410%,https://www.acmicpc.net/problem/6359
11576,Silver V,Base Conversion,11607,6412,5508,55.953%,https://www.acmicpc.net/problem/11576
2089,Silver II,-2진수,12242,5748,4766,46.254%,https://www.acmicpc.net/problem/2089
2702,Bronze II,초6 수학,7503,5367,4650,73.460%,https://www.acmicpc.net/problem/2702
17087,Silver II,숨바꼭질 6,11437,5732,4627,49.318%,https://www.acmicpc.net/problem/17087
17427,Silver II,약수의 합 2,12980,5136,4316,40.194%,https://www.acmicpc.net/problem/17427
11689,Gold I,"GCD(n, k) = 1",13591,5364,4273,39.959%,https://www.acmicpc.net/problem/11689
14490,Silver V,백대열,6344,4432,4009,71.859%,https://www.acmicpc.net/problem/14490
5618,Bronze II,공약수,9618,4507,3778,50.481%,https://www.acmicpc.net/problem/5618
17425,Gold IV,약수의 합,20274,4986,3686,25.312%,https://www.acmicpc.net/problem/17425
2436,Gold V,공약수,14941,5025,3663,33.288%,https://www.acmicpc.net/problem/2436
1456,Gold V,거의 소수,18630,4675,3181,23.778%,https://www.acmicpc.net/problem/1456
2153,Bronze II,소수 단어,9021,3427,3003,40.249%,https://www.acmicpc.net/problem/2153
2014,Gold I,소수의 곱,17512,4237,2968,23.860%,https://www.acmicpc.net/problem/2014
2312,Silver III,수 복원하기,6201,3520,2950,56.633%,https://www.acmicpc.net/problem/2312
3474,Silver III,교수가 된 현우,9078,3743,2783,40.908%,https://www.acmicpc.net/problem/3474
1188,Gold IV,음식 평론가,6665,3075,2637,49.717%,https://www.acmicpc.net/problem/1188
1017,Platinum III,소수 쌍,12348,3136,2432,27.740%,https://www.acmicpc.net/problem/1017
27172,Gold IV,수 나누기 게임,7415,3065,2404,39.539%,https://www.acmicpc.net/problem/27172
1124,Silver I,언더프라임,6835,2713,2067,41.834%,https://www.acmicpc.net/problem/1124
15965,Silver II,K번째 소수,6955,2630,2014,40.761%,https://www.acmicpc.net/problem/15965
13977,Platinum V,이항 계수와 쿼리,5445,2604,1909,44.883%,https://www.acmicpc.net/problem/13977
15633,Bronze III,Fan Death,3667,2030,1880,56.507%,https://www.acmicpc.net/problem/15633
11502,Silver IV,세 개의 소수 문제,3562,2081,1759,60.468%,https://www.acmicpc.net/problem/11502
3955,Platinum V,캔디 분배,10870,2373,1740,22.475%,https://www.acmicpc.net/problem/3955
24039,Silver V,2021은 무엇이 특별할까?,3424,1921,1736,56.236%,https://www.acmicpc.net/problem/24039
1033,Gold II,칵테일,7099,2226,1733,33.709%,https://www.acmicpc.net/problem/1033
10166,Silver I,관중석,7066,2382,1724,38.083%,https://www.acmicpc.net/problem/10166
11402,Platinum IV,이항 계수 4,5655,2263,1689,42.523%,https://www.acmicpc.net/problem/11402
13311,Bronze III,행운의 편지,3431,1879,1687,56.440%,https://www.acmicpc.net/problem/13311
10253,Gold V,헨리,7070,2059,1607,30.744%,https://www.acmicpc.net/problem/10253
1816,Bronze I,암호 키,4292,2112,1595,51.266%,https://www.acmicpc.net/problem/1816
2824,Silver I,최대공약수,9186,2012,1559,28.496%,https://www.acmicpc.net/problem/2824
2553,Silver II,마지막 팩토리얼 수,7080,1888,1553,31.804%,https://www.acmicpc.net/problem/2553
20500,Gold V,Ezreal 여눈부터 가네 ㅈㅈ,2601,1899,1541,73.851%,https://www.acmicpc.net/problem/20500
1990,Gold V,소수인팰린드롬,9436,2217,1515,22.312%,https://www.acmicpc.net/problem/1990
2725,Silver II,보이는 점의 개수,3917,1990,1513,51.132%,https://www.acmicpc.net/problem/2725
16563,Gold IV,어려운 소인수분해,8753,2481,1479,24.907%,https://www.acmicpc.net/problem/16563
1564,Silver I,팩토리얼5,11042,1928,1477,20.367%,https://www.acmicpc.net/problem/1564
3896,Silver I,소수 사이 수열,2663,1654,1392,63.330%,https://www.acmicpc.net/problem/3896
14650,Silver II,걷다보니 신천역 삼 (Small),2111,1541,1334,75.795%,https://www.acmicpc.net/problem/14650
14476,Gold II,최대공약수 하나 빼기,3353,1718,1323,52.003%,https://www.acmicpc.net/problem/14476
2885,Silver II,초콜릿 식사,3533,1501,1282,42.606%,https://www.acmicpc.net/problem/2885
9417,Silver IV,최대 GCD,2323,1504,1281,68.393%,https://www.acmicpc.net/problem/9417
2942,Silver II,퍼거슨과 사과,3960,1586,1279,43.756%,https://www.acmicpc.net/problem/2942
1153,Gold III,네 개의 소수,3966,1626,1273,41.861%,https://www.acmicpc.net/problem/1153
1418,Silver V,K-세준수,2976,1472,1240,52.676%,https://www.acmicpc.net/problem/1418
14563,Bronze II,완전수,2771,1461,1233,54.317%,https://www.acmicpc.net/problem/14563
27465,Bronze III,소수가 아닌 수,3627,1493,1215,41.171%,https://www.acmicpc.net/problem/27465
9471,Silver IV,피사노 주기,1976,1397,1199,72.623%,https://www.acmicpc.net/problem/9471
14565,Gold II,역원(Inverse) 구하기,2477,1574,1197,65.517%,https://www.acmicpc.net/problem/14565
16134,Gold I,조합 (Combination),2926,1378,1157,58.940%,https://www.acmicpc.net/problem/16134
2904,Gold III,수학은 너무 쉬워,4429,1565,1093,32.862%,https://www.acmicpc.net/problem/2904
11778,Platinum V,피보나치 수와 최대공약수,3571,1241,1084,39.941%,https://www.acmicpc.net/problem/11778
15736,Silver IV,청기 백기,2223,1309,1071,59.335%,https://www.acmicpc.net/problem/15736
2986,Silver III,파스칼,4568,1242,1047,29.402%,https://www.acmicpc.net/problem/2986
1214,Platinum V,쿨한 물건 구매,6151,1319,1031,21.806%,https://www.acmicpc.net/problem/1214
18512,Bronze I,점프 점프,3015,1202,1010,43.970%,https://www.acmicpc.net/problem/18512
2168,Silver I,타일 위의 대각선,2232,1169,1007,55.269%,https://www.acmicpc.net/problem/2168
21919,Silver III,소수 최소 공배수,4229,1202,966,27.775%,https://www.acmicpc.net/problem/21919
6219,Silver III,소수의 자격,2646,1147,932,44.572%,https://www.acmicpc.net/problem/6219
1975,Bronze II,Number Game,3091,1141,908,38.458%,https://www.acmicpc.net/problem/1975
28062,Bronze II,준석이의 사탕 사기,1738,984,892,57.735%,https://www.acmicpc.net/problem/28062
15711,Gold III,환상의 짝꿍,7150,1285,884,16.434%,https://www.acmicpc.net/problem/15711
14651,Silver I,걷다보니 신천역 삼 (Large),2093,1029,881,49.943%,https://www.acmicpc.net/problem/14651
2487,Gold IV,섞기 수열,2725,1078,867,39.899%,https://www.acmicpc.net/problem/2487
15897,Gold II,잘못 구현한 에라토스테네스의 체,2993,1058,864,41.439%,https://www.acmicpc.net/problem/15897
9421,Silver I,소수상근수,2343,1204,855,52.648%,https://www.acmicpc.net/problem/9421
11687,Silver I,팩토리얼 0의 개수,2434,962,766,44.252%,https://www.acmicpc.net/problem/11687
4355,Gold I,서로소,4409,883,754,27.864%,https://www.acmicpc.net/problem/4355
7789,Bronze II,텔레프라임,1597,826,729,52.864%,https://www.acmicpc.net/problem/7789
19699,Silver II,소-난다!,2078,857,715,39.989%,https://www.acmicpc.net/problem/19699
15995,Bronze II,잉여역수 구하기,1077,793,714,76.119%,https://www.acmicpc.net/problem/15995
2916,Gold IV,자와 각도기,2709,883,674,32.814%,https://www.acmicpc.net/problem/2916
24040,Silver II,예쁜 케이크,2409,814,673,35.760%,https://www.acmicpc.net/problem/24040
3671,Gold V,산업 스파이의 편지,1821,920,670,50.873%,https://www.acmicpc.net/problem/3671
11815,Silver IV,짝수? 홀수?,2880,802,661,31.283%,https://www.acmicpc.net/problem/11815
21920,Silver IV,서로소 평균,2108,840,658,39.050%,https://www.acmicpc.net/problem/21920
15791,Gold I,세진이의 미팅,1593,779,655,61.968%,https://www.acmicpc.net/problem/15791
23048,Gold V,자연수 색칠하기,1336,754,617,57.342%,https://www.acmicpc.net/problem/23048
1612,Gold V,가지고 노는 1,2098,736,600,36.787%,https://www.acmicpc.net/problem/1612
3711,Silver V,학번,1648,737,595,47.791%,https://www.acmicpc.net/problem/3711
5376,Silver I,소수를 분수로,2083,687,583,34.806%,https://www.acmicpc.net/problem/5376
1241,Gold V,머리 톡톡,2696,784,581,32.404%,https://www.acmicpc.net/problem/1241
4233,Gold V,가짜소수,1721,715,573,45.512%,https://www.acmicpc.net/problem/4233
13430,Platinum V,합 구하기,1732,706,569,43.972%,https://www.acmicpc.net/problem/13430
1393,Silver I,음하철도 구구팔,2586,665,561,28.843%,https://www.acmicpc.net/problem/1393
31738,Silver V,매우 어려운 문제,2217,676,547,38.039%,https://www.acmicpc.net/problem/31738
3908,Gold III,서로 다른 소수의 합,1262,735,540,62.069%,https://www.acmicpc.net/problem/3908
16400,Gold V,소수 화폐,1505,661,539,44.619%,https://www.acmicpc.net/problem/16400
19577,Platinum V,수학은 재밌어,1931,673,536,33.838%,https://www.acmicpc.net/problem/19577
1684,Gold V,같은 나머지,1467,659,532,47.799%,https://www.acmicpc.net/problem/1684
14232,Silver I,보석 도둑,2674,737,527,26.833%,https://www.acmicpc.net/problem/14232
10859,Silver II,뒤집어진 소수,3189,739,526,21.790%,https://www.acmicpc.net/problem/10859
1222,Gold II,홍준 프로그래밍 대회,2932,763,526,24.465%,https://www.acmicpc.net/problem/1222
2247,Gold V,실질적 약수,2336,773,525,35.473%,https://www.acmicpc.net/problem/2247
9359,Gold I,서로소,3777,784,524,21.952%,https://www.acmicpc.net/problem/9359
15996,Silver III,팩토리얼 나누기,1797,668,518,41.209%,https://www.acmicpc.net/problem/15996
1415,Gold I,사탕,4281,982,511,17.694%,https://www.acmicpc.net/problem/1415
5636,Silver I,소수 부분 문자열,1312,591,509,46.697%,https://www.acmicpc.net/problem/5636
31432,Bronze I,소수가 아닌 수 3,2318,605,497,26.062%,https://www.acmicpc.net/problem/31432
1750,Gold III,서로소의 개수,1423,680,493,51.461%,https://www.acmicpc.net/problem/1750
1112,Gold III,진법 변환,1432,599,483,44.722%,https://www.acmicpc.net/problem/1112
17394,Gold V,핑거 스냅,1494,650,477,39.356%,https://www.acmicpc.net/problem/17394
29197,Silver I,아침 태권도,1799,555,474,34.751%,https://www.acmicpc.net/problem/29197
2090,Silver IV,조화평균,1730,534,474,34.599%,https://www.acmicpc.net/problem/2090
14715,Gold V,전생했더니 슬라임 연구자였던 건에 대하여 (Easy),1495,566,470,40.552%,https://www.acmicpc.net/problem/14715
23888,Gold V,등차수열과 쿼리,2758,655,468,23.365%,https://www.acmicpc.net/problem/23888
1323,Gold IV,숫자 연결하기,2744,631,464,25.721%,https://www.acmicpc.net/problem/1323
10434,Silver II,행복한 소수,1568,613,459,38.028%,https://www.acmicpc.net/problem/10434
22950,Bronze I,이진수 나눗셈,2300,533,456,25.894%,https://www.acmicpc.net/problem/22950
11439,Platinum IV,이항 계수 5,1612,688,451,44.565%,https://www.acmicpc.net/problem/11439
3944,Silver I,나머지 계산,1755,666,434,40.485%,https://www.acmicpc.net/problem/3944
27065,Bronze I,2022년이 아름다웠던 이유,775,472,428,66.563%,https://www.acmicpc.net/problem/27065
25487,Silver III,단순한 문제 (Large),870,504,427,59.059%,https://www.acmicpc.net/problem/25487
25375,Silver V,아주 간단한 문제,1646,549,427,33.490%,https://www.acmicpc.net/problem/25375
13412,Silver II,서로소 쌍,940,496,426,56.053%,https://www.acmicpc.net/problem/13412
15701,Bronze II,순서쌍,770,461,425,63.338%,https://www.acmicpc.net/problem/15701
25323,Platinum V,"수 정렬하기, 근데 이제 제곱수를 곁들인",1759,566,424,33.624%,https://www.acmicpc.net/problem/25323
23832,Gold I,서로소 그래프,752,505,424,69.967%,https://www.acmicpc.net/problem/23832
20302,Gold IV,민트 초코,4486,602,418,13.299%,https://www.acmicpc.net/problem/20302
4342,Gold II,유클리드 게임,1710,561,414,35.567%,https://www.acmicpc.net/problem/4342
28437,Gold III,막대 만들기,1082,483,397,48.415%,https://www.acmicpc.net/problem/28437
1630,Gold IV,오민식,1227,564,397,46.109%,https://www.acmicpc.net/problem/1630
28138,Silver III,재밌는 나머지 연산,1498,465,396,35.805%,https://www.acmicpc.net/problem/28138
21870,Gold V,시철이가 사랑한 GCD,1226,519,390,43.820%,https://www.acmicpc.net/problem/21870
26008,Gold III,해시 해킹,905,465,384,53.706%,https://www.acmicpc.net/problem/26008
9753,Silver II,짝 곱,1145,546,380,47.088%,https://www.acmicpc.net/problem/9753
25344,Silver IV,행성 정렬,927,460,379,49.672%,https://www.acmicpc.net/problem/25344
11564,Silver IV,점프왕 최준민,1945,409,372,25.118%,https://www.acmicpc.net/problem/11564
31216,Silver V,슈퍼 소수,648,468,371,72.039%,https://www.acmicpc.net/problem/31216
15998,Gold III,카카오머니,5581,757,365,11.371%,https://www.acmicpc.net/problem/15998
15979,Silver II,스승님 찾기,1414,424,365,31.304%,https://www.acmicpc.net/problem/15979
15718,Platinum III,돌아온 떡파이어,2810,492,363,17.725%,https://www.acmicpc.net/problem/15718
14431,Gold III,소수마을,1650,532,356,31.255%,https://www.acmicpc.net/problem/14431
6463,Silver V,팩트,903,386,334,47.242%,https://www.acmicpc.net/problem/6463
1565,Gold IV,수학,1626,440,333,28.007%,https://www.acmicpc.net/problem/1565
26162,Silver V,인공 원소,899,414,328,47.059%,https://www.acmicpc.net/problem/26162
25632,Silver III,소수 부르기 게임,677,388,325,61.553%,https://www.acmicpc.net/problem/25632
13319,Platinum V,가짜 소수,1791,364,318,23.077%,https://www.acmicpc.net/problem/13319
12792,Gold V,주작 주 주작,1600,414,314,28.117%,https://www.acmicpc.net/problem/12792
20003,Silver I,거스름돈이 싫어요,1785,348,306,23.323%,https://www.acmicpc.net/problem/20003
14860,Platinum IV,GCD 곱,1366,466,305,33.480%,https://www.acmicpc.net/problem/14860
14622,Gold IV,소수 게임,2280,418,304,18.009%,https://www.acmicpc.net/problem/14622
12779,Silver II,상품 is 뭔들,3250,402,303,22.816%,https://www.acmicpc.net/problem/12779
27965,Silver III,N결수,945,454,301,52.257%,https://www.acmicpc.net/problem/27965
20946,Gold V,합성인수분해,1806,360,300,21.142%,https://www.acmicpc.net/problem/20946
11688,Gold V,최소공배수 찾기,1099,384,300,40.000%,https://www.acmicpc.net/problem/11688
9693,Silver IV,시파르,549,330,295,62.105%,https://www.acmicpc.net/problem/9693
12971,Silver IV,숫자 놀이,854,410,293,46.880%,https://www.acmicpc.net/problem/12971
4913,Gold IV,페르마의 크리스마스 정리,2328,405,293,17.715%,https://www.acmicpc.net/problem/4913
22357,Platinum IV,경품 추첨,587,343,292,60.581%,https://www.acmicpc.net/problem/22357
3343,Gold IV,장미,2796,426,290,16.638%,https://www.acmicpc.net/problem/3343
10407,Silver III,2 타워,456,351,289,80.055%,https://www.acmicpc.net/problem/10407
17433,Gold V,신비로운 수,773,376,286,48.311%,https://www.acmicpc.net/problem/17433
2853,Silver I,배,633,339,285,56.102%,https://www.acmicpc.net/problem/2853
27087,Gold V,직육면체,454,318,281,71.139%,https://www.acmicpc.net/problem/27087
12911,Gold II,좋아하는 배열,808,380,281,47.952%,https://www.acmicpc.net/problem/12911
21968,Silver III,선린의 터를,425,319,279,78.814%,https://www.acmicpc.net/problem/21968
2737,Gold III,연속 합,692,323,267,58.681%,https://www.acmicpc.net/problem/2737
22943,Gold V,수,2090,399,256,17.595%,https://www.acmicpc.net/problem/22943
20412,Gold II,추첨상 사수 대작전! (Hard),858,323,250,39.557%,https://www.acmicpc.net/problem/20412
25342,Gold III,최대 최소공배수,1124,337,249,30.109%,https://www.acmicpc.net/problem/25342
14881,Gold IV,물통 문제,836,311,248,36.047%,https://www.acmicpc.net/problem/14881
1862,Silver IV,미터계,645,281,247,55.506%,https://www.acmicpc.net/problem/1862
14905,Gold III,소수 4개의 합,1125,364,245,28.824%,https://www.acmicpc.net/problem/14905
17840,Gold I,피보나치 음악,1657,354,244,19.886%,https://www.acmicpc.net/problem/17840
11693,Gold I,n^m의 약수의 합,988,302,243,35.269%,https://www.acmicpc.net/problem/11693
2421,Gold V,저금통,645,301,239,47.421%,https://www.acmicpc.net/problem/2421
25908,Gold V,수열의 합,671,321,235,53.899%,https://www.acmicpc.net/problem/25908
30413,Gold III,양 한 마리... 양 A마리... 양 A제곱마리...,1182,287,231,26.430%,https://www.acmicpc.net/problem/30413
20943,Gold IV,카카오톡,1438,329,228,26.887%,https://www.acmicpc.net/problem/20943
3895,Platinum V,그리고 하나가 남았다,599,273,228,56.858%,https://www.acmicpc.net/problem/3895
2731,Platinum V,1379와 세제곱,661,306,226,43.629%,https://www.acmicpc.net/problem/2731
16894,Gold III,약수 게임,833,283,223,35.118%,https://www.acmicpc.net/problem/16894
9343,Gold I,랜덤 걷기,910,297,222,34.154%,https://www.acmicpc.net/problem/9343
7868,Gold V,해밍 수열,668,309,221,50.000%,https://www.acmicpc.net/problem/7868
1441,Gold I,나누어 질까,866,322,219,34.984%,https://www.acmicpc.net/problem/1441
14848,Gold III,정수 게임,721,273,213,42.944%,https://www.acmicpc.net/problem/14848
28426,Gold V,더하기와 나누기,969,274,211,27.654%,https://www.acmicpc.net/problem/28426
14252,Platinum IV,공약수열,496,299,211,64.329%,https://www.acmicpc.net/problem/14252
26090,Silver II,완전한 수열,530,274,209,48.605%,https://www.acmicpc.net/problem/26090
3964,Gold II,팩토리얼과 거듭제곱,1716,276,205,17.935%,https://www.acmicpc.net/problem/3964
27295,Silver V,선형 회귀는 너무 쉬워 1,856,231,203,30.030%,https://www.acmicpc.net/problem/27295
2900,Gold III,프로그램,761,261,202,34.237%,https://www.acmicpc.net/problem/2900
4563,Gold V,리벤지 오브 피타고라스,336,244,199,79.600%,https://www.acmicpc.net/problem/4563
2694,Gold III,합이 같은 구간,786,266,199,41.719%,https://www.acmicpc.net/problem/2694
1215,Platinum IV,잘못 작성한 요세푸스 코드,1280,262,198,28.085%,https://www.acmicpc.net/problem/1215
19576,Gold III,약수,659,251,195,39.394%,https://www.acmicpc.net/problem/19576
30620,Silver II,서로소 싫어,409,204,194,54.958%,https://www.acmicpc.net/problem/30620
27725,Gold IV,지수를 더하자,348,213,192,62.951%,https://www.acmicpc.net/problem/27725
1095,Platinum V,마법의 구슬,1726,262,192,18.338%,https://www.acmicpc.net/problem/1095
12437,Silver V,새로운 달력 (Small),407,207,191,56.677%,https://www.acmicpc.net/problem/12437
31247,Silver I,2024는 무엇이 특별할까?,665,252,188,43.519%,https://www.acmicpc.net/problem/31247
29159,Silver III,케이크 두 개,515,195,188,41.048%,https://www.acmicpc.net/problem/29159
9734,Silver I,순환 소수,701,225,188,34.879%,https://www.acmicpc.net/problem/9734
31228,Gold III,실 전화기,745,210,183,31.993%,https://www.acmicpc.net/problem/31228
12993,Silver II,이동3,528,216,183,41.124%,https://www.acmicpc.net/problem/12993
20411,Silver V,추첨상 사수 대작전! (Normal),691,206,180,43.269%,https://www.acmicpc.net/problem/20411
28683,Gold V,피타! 피타! 피타츄!,522,204,177,45.038%,https://www.acmicpc.net/problem/28683
9213,Gold II,꽤 좋은 수,477,226,177,54.799%,https://www.acmicpc.net/problem/9213
10244,Platinum V,최대공약수들,568,247,173,48.189%,https://www.acmicpc.net/problem/10244
6884,Silver II,소수 부분 수열,1177,280,173,23.474%,https://www.acmicpc.net/problem/6884
26073,Gold III,외로운 곰곰이는 친구가 있어요,584,220,171,41.809%,https://www.acmicpc.net/problem/26073
13728,Platinum IV,행렬식과 GCD,525,221,169,41.523%,https://www.acmicpc.net/problem/13728
1399,Platinum V,보물의 위치,1068,211,169,24.108%,https://www.acmicpc.net/problem/1399
29728,Silver II,실버와 소수는 둘다 S로 시작한다,560,195,164,34.454%,https://www.acmicpc.net/problem/29728
12758,Gold I,천상용섬,752,263,164,33.401%,https://www.acmicpc.net/problem/12758
30469,Silver I,호반우가 학교에 지각한 이유 2,446,197,163,45.028%,https://www.acmicpc.net/problem/30469
10327,Platinum III,피보나치 문제해결전략,460,216,160,47.478%,https://www.acmicpc.net/problem/10327
26266,Silver I,비즈네르 암호 해독,765,183,159,32.121%,https://www.acmicpc.net/problem/26266
15907,Platinum V,Acka의 리듬 세상,1194,258,156,19.524%,https://www.acmicpc.net/problem/15907
14941,Gold II,호기심,585,223,156,34.744%,https://www.acmicpc.net/problem/14941
31002,Gold II,그래프 변환,712,190,154,32.285%,https://www.acmicpc.net/problem/31002
2575,Gold IV,수열,641,172,154,34.607%,https://www.acmicpc.net/problem/2575
31288,Silver II,캬루,535,189,153,33.700%,https://www.acmicpc.net/problem/31288
25312,Silver I,200% Mixed Juice!,819,188,153,26.516%,https://www.acmicpc.net/problem/25312
27650,Gold IV,마법박스,710,180,151,27.706%,https://www.acmicpc.net/problem/27650
25333,Silver III,개구리,243,170,151,74.752%,https://www.acmicpc.net/problem/25333
25921,Gold III,건너 아는 사이,410,207,148,46.541%,https://www.acmicpc.net/problem/25921
2793,Platinum IV,숫자의 힘,607,192,147,36.476%,https://www.acmicpc.net/problem/2793
2709,Platinum III,가장 작은 K,242,185,147,80.769%,https://www.acmicpc.net/problem/2709
16970,Silver I,정수 좌표의 개수,361,181,145,52.536%,https://www.acmicpc.net/problem/16970
22994,Silver I,이미지 축소,451,177,144,45.426%,https://www.acmicpc.net/problem/22994
7512,Gold III,연속하는 소수의 합,1132,202,140,19.526%,https://www.acmicpc.net/problem/7512
11082,Gold V,소수를 분수로,551,170,138,33.253%,https://www.acmicpc.net/problem/11082
1843,Gold III,방정식,548,187,137,37.950%,https://www.acmicpc.net/problem/1843
30703,Silver II,온도 맞추기,334,155,136,47.387%,https://www.acmicpc.net/problem/30703
30449,Platinum V,Reafy 수열,1030,251,135,21.094%,https://www.acmicpc.net/problem/30449
26601,Platinum V,가장 작은 수,439,201,134,40.854%,https://www.acmicpc.net/problem/26601
26092,Gold V,수학적인 최소 공통 조상,358,158,134,48.905%,https://www.acmicpc.net/problem/26092
20532,Platinum IV,정점 간 통신 네트워크,632,172,134,25.524%,https://www.acmicpc.net/problem/20532
10895,Silver I,Great Pow!,579,187,134,33.864%,https://www.acmicpc.net/problem/10895
9765,Silver I,여섯 방정식,291,158,128,53.333%,https://www.acmicpc.net/problem/9765
28474,Platinum V,피보나치 서로소,332,148,127,46.520%,https://www.acmicpc.net/problem/28474
25823,Gold I,조합의 합의 합,296,164,127,61.951%,https://www.acmicpc.net/problem/25823
23074,Gold I,자연수 색칠하기 2,505,167,127,32.234%,https://www.acmicpc.net/problem/23074
12944,Gold II,재미있는 숫자 놀이,436,179,124,39.241%,https://www.acmicpc.net/problem/12944
5389,Silver I,제곱근 작도,577,158,122,31.043%,https://www.acmicpc.net/problem/5389
32135,Gold III,합성방진,304,201,121,65.761%,https://www.acmicpc.net/problem/32135
28421,Gold V,곱하기와 쿼리,850,161,121,20.100%,https://www.acmicpc.net/problem/28421
32200,Silver V,항해,300,140,120,54.299%,https://www.acmicpc.net/problem/32200
1555,Platinum V,소수 만들기,920,201,116,21.402%,https://www.acmicpc.net/problem/1555
29616,Gold V,인기투표,634,139,115,22.682%,https://www.acmicpc.net/problem/29616
25569,Platinum IV,My뷰 꾸미기,333,139,115,45.817%,https://www.acmicpc.net/problem/25569
32298,Silver III,등차수열을 만들어요,251,126,111,59.358%,https://www.acmicpc.net/problem/32298
29261,Platinum IV,소수 세기,369,153,109,47.598%,https://www.acmicpc.net/problem/29261
22238,Gold IV,가희와 btd5,1161,169,108,12.706%,https://www.acmicpc.net/problem/22238
11692,Gold III,시그마 함수,534,122,107,57.838%,https://www.acmicpc.net/problem/11692
9176,Gold IV,메르센 합성수,307,126,107,48.198%,https://www.acmicpc.net/problem/9176
4839,Silver III,소진법,217,116,107,56.915%,https://www.acmicpc.net/problem/4839
29759,Gold V,서로소 스도쿠,423,139,106,36.552%,https://www.acmicpc.net/problem/29759
29157,Platinum V,폭탄 피하기,700,132,106,25.476%,https://www.acmicpc.net/problem/29157
27519,Gold II,소수의 합,305,158,106,51.208%,https://www.acmicpc.net/problem/27519
23041,Gold I,뛰는 기물,468,118,106,28.649%,https://www.acmicpc.net/problem/23041
3142,Gold II,즐거운 삶을 위한 노력,602,163,106,27.110%,https://www.acmicpc.net/problem/3142
2860,Gold IV,종이에 숫자 쓰기,452,175,106,38.545%,https://www.acmicpc.net/problem/2860
1318,Gold III,포커,481,122,106,33.125%,https://www.acmicpc.net/problem/1318
30806,Platinum IV,교차 집합 크기 합,435,177,105,35.354%,https://www.acmicpc.net/problem/30806
25547,Gold III,신기한 숫자,406,117,105,31.627%,https://www.acmicpc.net/problem/25547
22904,Platinum III,오렌지 수,373,144,105,42.339%,https://www.acmicpc.net/problem/22904
31827,Gold V,소수 수열,267,145,103,53.368%,https://www.acmicpc.net/problem/31827
